序号,stock_code,stock_name,net_profit,net_profit_yoy,revenue,revenue_yoy,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,operating_profit,total_profit,announcement_date,report_date_param,report_type,资产-货币资金,资产-应收账款,资产-存货,total_assets,资产-总资产同比,负债-应付账款,负债-预收账款,total_liabilities,负债-总负债同比,asset_liability_ratio,equity,net_cash_flow,净现金流-同比增长,operating_cash_flow,经营性现金流-净现金流占比,investing_cash_flow,投资性现金流-净现金流占比,financing_cash_flow,融资性现金流-净现金流占比
963,002263,大东南,,,,,,,,,,,,2026-04-30,20260331,balance,1160121765.79,124514329.23,284743417.67,2943609759.46,0.8652610539,52693772.17,,165769215.54,4.4925696428,5.6314942905,2777840543.92,,,,,,,,
967,002238,天威视讯,,,,,,,,,,,,2026-04-30,20260331,balance,608168348.98,167051148.19,50384524.38,3545842063.9,-14.3484398146,437523641.61,911514.7,1539449091.15,-16.0494132089,43.4156136514,2006392972.75,,,,,,,,
968,002235,安妮股份,,,,,,,,,,,,2026-04-30,20260331,balance,542385679.94,68324429.61,59104515.71,1101125989.77,-3.5403137662,55147763.23,551311.94,372461325.14,-2.5806709351,33.8254957744,728664664.63,,,,,,,,
970,002218,拓日新能,,,,,,,,,,,,2026-04-30,20260331,balance,697994189.18,1239949866.32,269846412.84,6410569077.59,-6.5743343749,164037367.59,2052644.52,2480550021.9,-8.7447735397,38.6946929653,3930019055.69,,,,,,,,
977,002184,海得控制,,,,,,,,,,,,2026-04-30,20260331,balance,355510062.84,598732006.83,362446108.02,2576911668.34,-25.5861880495,265229957.27,,997824666.77,-51.6270461778,38.7217256621,1579087001.57,,,,,,,,
978,002181,粤传媒,,,,,,,,,,,,2026-04-30,20260331,balance,161150403.69,139884220.18,53037410.49,5130755871.73,-0.4523686098,73707099.59,5219849.45,824394269.67,-2.189279653,16.067696267,4306361602.06,,,,,,,,
980,002178,延华智能,,,,,,,,,,,,2026-04-30,20260331,balance,200531741.85,239810290.1,43728587.25,1350353715.47,-3.8046340646,460033166.85,,805830765.63,-3.717645849,59.6755321512,544522949.84,,,,,,,,
982,002172,澳洋健康,,,,,,,,,,,,2026-04-30,20260331,balance,314440140.1,313574767.97,129910899.23,1738115575.2,-15.2062926335,341485875.9,9747852.25,1575573296.65,-17.7560349275,90.6483618886,162542278.55,,,,,,,,
985,002166,莱茵生物,,,,,,,,,,,,2026-04-30,20260331,balance,406799506.69,1031296594.47,1197352086.63,5126395637.01,1.700884468,435328951.89,,1854308548.11,0.106319181,36.171779929,3272087088.9,,,,,,,,
986,002159,三特索道,,,,,,,,,,,,2026-04-30,20260331,balance,426579486.71,14673822.09,9315254.71,1880284080.09,4.3366555647,5279902.26,1318520.28,350072500.36,-1.898134118,18.6180643695,1530211579.73,,,,,,,,
989,002135,东南网架,,,,,,,,,,,,2026-04-30,20260331,balance,2221879355.93,2981341295.31,1218294961.59,17675603981.32,-13.4582569186,4410058614.24,138417.43,11266803354.87,-18.5397078537,63.7421123871,6408800626.45,,,,,,,,
994,002103,广博股份,,,,,,,,,,,,2026-04-30,20260331,balance,227475486.73,461213995.27,215559045.37,1983625513.58,2.2135260687,401445801.75,172283.42,727130415.3,-15.5725251567,36.6566375721,1256495098.28,,,,,,,,
998,002094,青岛金王,,,,,,,,,,,,2026-04-30,20260331,balance,353454068.2,362546063.12,423258325.16,3276340968.76,8.4723482824,157163585.14,,1786061558.63,18.3350934602,54.5139097444,1490279410.13,,,,,,,,
1005,002062,宏润建设,,,,,,,,,,,,2026-04-30,20260331,balance,3373896207.39,1198854533.11,892799234.55,14025685895.52,-3.1463610533,5450587658.8,7205451.25,8910163204.37,-3.9154749698,63.5274686083,5115522691.15,,,,,,,,
1007,002054,德美化工,,,,,,,,,,,,2026-04-30,20260331,balance,392588692.36,866540658.34,507907594.16,6655082627.61,-0.2438860942,218517908.57,945075.8,3427181530.5,-9.0356193289,51.4972048023,3227901097.11,,,,,,,,
1008,002052,同洲电子,,,,,,,,,,,,2026-04-30,20260331,balance,299013526.97,64073905.64,35347973.44,571664643.4,-27.441368349,49859020.93,57415584.48,335654563.78,-45.1930856747,58.7152918508,236010079.62,,,,,,,,
1014,002021,中捷资源,,,,,,,,,,,,2026-04-30,20260331,balance,133564872.56,230707742.6,244193146.81,887795793.07,-6.5493585102,157407097.16,,270584962.25,-10.3167312049,30.4782884039,617210830.82,,,,,,,,
1018,001896,豫能控股,,,,,,,,,,,,2026-04-30,20260331,balance,3281849057.64,1554052972.44,374888229.79,33411236089.86,6.2847743887,1050804686.59,18916.67,29098038664.77,4.3536161388,87.0905781112,4313197425.09,,,,,,,,
1021,001380,华纬科技,,,,,,,,,,,,2026-04-30,20260331,balance,335439597.69,640955867.76,306817491.19,2888293587.39,9.4149357643,218970323.74,,874034277.22,1.3251604955,30.2612684886,2014259310.17,,,,,,,,
1024,001324,长青科技,,,,,,,,,,,,2026-04-30,20260331,balance,107245950.28,389051834.69,168582615.28,1394179498.94,1.8557387238,149573165.22,76960.9,235111752.5,-0.6645593983,16.8638079013,1159067746.44,,,,,,,,
1025,001316,润贝航科,,,,,,,,,,,,2026-04-30,20260331,balance,480320776.43,244838791.82,242420882.15,1629712357.39,14.1776435751,156490548.38,,261800084.51,32.966516824,16.0641896911,1367912272.88,,,,,,,,
1026,001311,多利科技,,,,,,,,,,,,2026-04-30,20260331,balance,212344321.1,1266788732.05,1048116184.59,7002947648.33,18.7168236455,1378913878.52,,2211597877.64,77.496750928,31.580956887,4791349770.69,,,,,,,,
1034,001219,青岛食品,,,,,,,,,,,,2026-04-30,20260331,balance,300542298.16,16509189.51,23432002.33,1260138149.01,10.3815555453,26140554.94,40410.47,166552839.5,97.8778480023,13.2170301828,1093585309.51,,,,,,,,
1037,000993,闽东电力,,,,,,,,,,,,2026-04-30,20260331,balance,492708909.96,288800361.66,176539544.81,3571021103.12,-1.3501936698,135206552.29,2933579.78,981007123.79,-6.6808345709,27.4713337015,2590013979.33,,,,,,,,
1040,000978,桂林旅游,,,,,,,,,,,,2026-04-30,20260331,balance,144234328.23,60463029.08,4343823.6,2150308486.96,-0.1304439606,100153464.07,18600.0,1079930873.7,-0.8864215101,50.2221369747,1070377613.26,,,,,,,,
1043,000949,新乡化纤,,,,,,,,,,,,2026-04-30,20260331,balance,1065342863.04,1468023008.88,1746166308.25,12822175002.16,-3.8190894136,627975375.9,21864885.03,6013338822.13,-10.8962802759,46.8979624839,6808836180.03,,,,,,,,
1045,000912,泸天化,,,,,,,,,,,,2026-04-30,20260331,balance,1485551307.78,128090709.88,804343148.37,9087709166.99,-5.2058018131,268916019.35,39192.5,2738879755.66,-13.5084329163,30.1382857366,6348829411.33,,,,,,,,
1046,000905,厦门港务,,,,,,,,,,,,2026-04-30,20260331,balance,1618046163.25,1069234762.8,2690152032.59,27160992282.45,103.796398426,1111297963.51,2796705.52,12420710350.16,81.16291088,45.7299579522,14740281932.29,,,,,,,,
1048,000892,欢瑞世纪,,,,,,,,,,,,2026-04-30,20260331,balance,245056662.61,318549804.65,361819426.69,1270906428.82,-23.9076980516,196760678.16,10565217.65,709020616.91,-14.4543420475,55.7885774146,561885811.91,,,,,,,,
1053,000859,国风新材,,,,,,,,,,,,2026-04-30,20260331,balance,220996945.11,358370269.24,250892259.07,4565898684.64,6.0109940056,381759589.58,,1868509194.59,21.3560298063,40.9231418313,2697389490.05,,,,,,,,
1064,000782,恒申新材,,,,,,,,,,,,2026-04-30,20260331,balance,539028538.41,285543953.67,361672533.93,3787904779.07,23.2886597496,179563138.68,,2171025096.44,67.6966750832,57.3146692714,1616879682.63,,,,,,,,
1065,000759,中百集团,,,,,,,,,,,,2026-04-30,20260331,balance,754529578.95,315370086.58,818718813.4,8543734752.96,-16.8554288241,1656478155.97,5814585.23,7787703508.3,-8.8601499198,91.1510449877,756031244.66,,,,,,,,
1068,000726,鲁泰A,,,,,,,,,,,,2026-04-30,20260331,balance,3152609710.95,735927522.53,2147535918.2,14024843691.41,0.9870118511,196200839.79,,3836500596.3,-1.9665792494,27.3550328311,10188343095.11,,,,,,,,
1070,000722,湖南发展,,,,,,,,,,,,2026-04-30,20260331,balance,883143053.09,52723649.37,5981806.74,3553672527.36,1.9065406427,39957693.34,1930876.59,350151231.71,3.9974221533,9.8532216746,3203521295.65,,,,,,,,
1071,000718,苏宁环球,,,,,,,,,,,,2026-04-30,20260331,balance,448425988.8,88525093.03,7764149145.07,12941300070.07,-9.6821917055,1115951084.13,9935152.27,3709951802.61,-19.3360731154,28.6675355839,9231348267.46,,,,,,,,
1072,000713,国投丰乐,,,,,,,,,,,,2026-04-30,20260331,balance,1624882091.22,339903215.94,899909530.97,4678167487.81,41.0049915946,245018007.39,,1475511777.32,19.6825816902,31.5403794577,3202655710.49,,,,,,,,
1073,000710,贝瑞基因,,,,,,,,,,,,2026-04-30,20260331,balance,301591814.38,548213084.24,178028969.89,2215763912.61,-8.4865356913,211383884.63,,704973842.2,-1.7469289738,31.8162886483,1510790070.41,,,,,,,,
1075,000700,模塑科技,,,,,,,,,,,,2026-04-30,20260331,balance,1100149810.11,977232246.19,763847727.33,7429630479.48,-7.9894577929,1723485550.23,38864.37,3451145076.34,-21.9131106804,46.4510999016,3978485403.14,,,,,,,,
1088,000607,华媒控股,,,,,,,,,,,,2026-04-30,20260331,balance,864872934.45,217919821.56,22921402.8,3184872326.29,-11.5483930736,179554162.54,3852048.51,1791415829.03,0.1253345634,56.2476496858,1393456497.26,,,,,,,,
1089,000592,平潭发展,,,,,,,,,,,,2026-04-30,20260331,balance,378116567.98,107312216.61,1249862310.68,3100067771.71,-13.3432911445,289184169.04,194475.42,1349077731.95,-15.6973974163,43.5176851378,1750990039.76,,,,,,,,
1090,000576,甘化科工,,,,,,,,,,,,2026-04-30,20260331,balance,138457436.79,455809492.66,355893513.3,2397115146.45,30.0149129816,130939166.24,,679590708.17,236.8788007532,28.3503572691,1717524438.28,,,,,,,,
1093,000561,烽火电子,,,,,,,,,,,,2026-04-30,20260331,balance,623122036.77,2561060218.85,1674941216.44,6901348935.88,5.8483076877,1747571728.63,2328699.99,3821668778.81,-5.6376747178,55.375678209,3079680157.07,,,,,,,,
1094,000560,我爱我家,,,,,,,,,,,,2026-04-30,20260331,balance,3026984961.43,264262756.89,430688241.72,23551754604.76,-17.2345067187,237485192.6,321196819.62,14224502773.87,-25.1215714303,60.3967857707,9327251830.89,,,,,,,,
1101,000533,顺钠股份,,,,,,,,,,,,2026-04-30,20260331,balance,278337504.62,1229927906.99,466982319.9,3194033888.96,6.0706801229,744402937.1,,2020330466.66,3.6661046004,63.2532570692,1173703422.3,,,,,,,,
1102,000531,穗恒运A,,,,,,,,,,,,2026-04-30,20260331,balance,1357913089.22,443507296.58,166706687.16,18470926201.66,-4.2605299713,963687672.08,,10751789071.47,-8.1311604364,58.2092579121,7719137130.19,,,,,,,,
1103,000510,新金路,,,,,,,,,,,,2026-04-30,20260331,balance,223366387.61,73672541.59,277690075.22,2676168922.3,1.9619354637,358084990.04,217043.57,1540984848.66,22.1211179924,57.5817481408,1135184073.64,,,,,,,,
1104,000509,华塑控股,,,,,,,,,,,,2026-04-30,20260331,balance,107930459.88,185995191.06,187785697.26,889878570.55,4.3254352246,102121237.15,19949.09,681961368.86,7.0091664406,76.6353288448,207917201.69,,,,,,,,
1105,000507,珠海港,,,,,,,,,,,,2026-04-30,20260331,balance,1635350771.84,1334650549.65,326216648.49,20947843358.67,4.0169337332,491502935.3,45452210.64,11171508141.03,0.8806964978,53.3301111229,9776335217.64,,,,,,,,
1106,000505,京粮控股,,,,,,,,,,,,2026-04-30,20260331,balance,1867604052.14,84210244.72,988758423.03,5841892750.56,-18.8260688815,79889895.03,1896438.89,2622076730.67,-28.6027236648,44.8840271917,3219816019.89,,,,,,,,
1107,000501,武商集团,,,,,,,,,,,,2026-04-30,20260331,balance,3042332079.55,33076402.37,1378151178.12,30618702302.51,0.8493204364,1987249050.05,28287326.98,19579284319.63,1.7891576026,63.9455066586,11039417982.88,,,,,,,,
1112,000419,通程控股,,,,,,,,,,,,2026-04-30,20260331,balance,746271018.06,46340714.22,187288587.02,5495838811.08,-6.814539754,110086786.61,5976096.01,1734784523.65,-16.7108849673,31.5654185518,3761054287.43,,,,,,,,
1125,000045,深纺织A,,,,,,,,,,,,2026-04-30,20260331,balance,568907896.38,802366140.95,841582784.15,5491007095.05,2.6498096071,412680332.23,582896.54,1169518568.1,7.7989887363,21.2987990701,4321488526.95,,,,,,,,
1126,000042,中洲控股,,,,,,,,,,,,2026-04-30,20260331,balance,6053025207.12,232714032.51,18283476633.08,33721811722.04,7.3220926988,2289154320.18,28588722.9,31910302449.42,13.3848010745,94.628078445,1811509272.62,,,,,,,,
1127,000036,华联控股,,,,,,,,,,,,2026-04-30,20260331,balance,1703798950.41,16316667.34,2625848497.63,8055194209.54,6.123374657,171855922.42,19881359.6,2009329500.69,23.0971801215,24.9445196282,6045864708.85,,,,,,,,
1132,000014,沙河股份,,,,,,,,,,,,2026-04-30,20260331,balance,361962028.82,108704297.74,1354754229.66,2154316229.94,-0.7182365768,271376004.59,475109.91,632961950.74,25.5571907101,29.3811067263,1521354279.2,,,,,,,,
1149,688716,中研股份,,,,,,,,,,,,2026-04-29,20260331,balance,349601761.59,36301846.45,147300908.07,1302081000.18,-1.4696495445,25353637.06,,122873939.44,-14.4857747293,9.4367354583,1179207060.74,,,,,,,,
1152,688691,灿芯股份,,,,,,,,,,,,2026-04-29,20260331,balance,762234647.0,21907908.04,106407557.05,1595081482.85,-10.8558795322,78724846.77,,388695388.57,-13.1614389456,24.3683719452,1206386094.28,,,,,,,,
1154,688685,迈信林,,,,,,,,,,,,2026-04-29,20260331,balance,216806735.33,392321434.78,198507017.95,2753272499.31,-7.0732797691,209500426.1,,1882203815.47,-8.8605644665,68.3624238408,871068683.84,,,,,,,,
1156,688680,海优新材,,,,,,,,,,,,2026-04-29,20260331,balance,538620406.71,487843809.38,129835995.07,2483582722.87,-17.0208293386,138430065.73,,897513593.38,-37.7099922658,36.1378578259,1586069129.49,,,,,,,,
1158,688648,中邮科技,,,,,,,,,,,,2026-04-29,20260331,balance,558256558.56,529129959.16,485673063.66,3391575789.31,29.7225271671,645010902.43,,1236747421.84,14.7084778658,36.4652745116,2154828367.47,,,,,,,,
1160,688598,金博股份,,,,,,,,,,,,2026-04-29,20260331,balance,171790141.07,259510024.46,289645515.02,5177917093.6,-15.2145814457,176302228.42,,1309160135.41,30.0973046783,25.2835283328,3868756958.19,,,,,,,,
1161,688588,凌志软件,,,,,,,,,,,,2026-04-29,20260331,balance,653131578.72,137322371.32,5111747.42,1729473552.18,-4.0818340517,18176313.44,,501162785.97,3.2530488266,28.9777652476,1228310766.21,,,,,,,,
1166,688533,上声电子,,,,,,,,,,,,2026-04-29,20260331,balance,791692531.37,732913629.06,430315659.81,3775988060.34,17.5515732297,368346785.74,,1956734951.49,24.1970199706,51.8204750709,1819253108.85,,,,,,,,
1167,688531,日联科技,,,,,,,,,,,,2026-04-29,20260331,balance,84297128.32,418614430.49,362945053.61,4376195532.65,18.811906122,240559894.63,141594.5,872925175.37,111.7252336888,19.9471245939,3503270357.28,,,,,,,,
1168,688512,慧智微,,,,,,,,,,,,2026-04-29,20260331,balance,458877182.44,135637831.53,539592121.24,1994887914.99,-8.2036608773,136501474.35,,405516309.5,16.3805061612,20.3277741297,1589371605.49,,,,,,,,
1175,688435,英方软件,,,,,,,,,,,,2026-04-29,20260331,balance,203566296.71,207957345.3,726536.93,1208649442.77,3.4414637186,16194024.58,,125481586.74,87.4286124858,10.3819670369,1083167856.03,,,,,,,,
1186,688373,盟科药业,,,,,,,,,,,,2026-04-29,20260331,balance,307950243.03,39646626.66,44400231.22,677594440.93,-20.6176668001,73415545.75,,495656855.39,5.6245581181,73.1494866914,181937585.54,,,,,,,,
1189,688356,键凯科技,,,,,,,,,,,,2026-04-29,20260331,balance,333103699.24,85010062.04,81056590.96,1420477875.31,3.3526715005,3502808.84,,81557509.65,-14.9068710728,5.7415543788,1338920365.66,,,,,,,,
1192,688320,禾川科技,,,,,,,,,,,,2026-04-29,20260331,balance,64565311.63,594925566.6,385673314.56,2072245591.15,4.0783998831,456950357.76,,859473753.06,22.7590559662,41.4754774594,1212771838.09,,,,,,,,
1195,688298,东方生物,,,,,,,,,,,,2026-04-29,20260331,balance,2250746035.95,177819503.16,293914988.07,6893050903.84,-11.1624303396,355668947.73,617786.05,908175177.12,-17.0184410583,13.1752280636,5984875726.72,,,,,,,,
1198,688292,浩瀚深度,,,,,,,,,,,,2026-04-29,20260331,balance,294639246.98,208182294.47,133833987.19,1680700797.8,-1.2954503003,84144713.87,,570341128.03,4.9922147446,33.9347210864,1110359669.77,,,,,,,,
1201,688280,精进电动,,,,,,,,,,,,2026-04-29,20260331,balance,547222440.81,322372312.82,551130608.57,3064161792.41,16.7933690286,1055134088.27,,2419279879.17,21.3090899981,78.9540514852,644881913.24,,,,,,,,
1204,688277,天智航,,,,,,,,,,,,2026-04-29,20260331,balance,174456033.45,48603545.33,54391855.11,1643596923.97,-5.2025894552,45909028.95,,451554952.92,9.181858234,27.4735822594,1192041971.05,,,,,,,,
1206,688268,华特气体,,,,,,,,,,,,2026-04-29,20260331,balance,829778063.86,381828572.65,207733156.34,3588118730.83,4.2305379501,72473487.97,,1496874655.21,7.692454423,41.7175341036,2091244075.62,,,,,,,,
1208,688246,嘉和美康,,,,,,,,,,,,2026-04-29,20260331,balance,54187442.46,446643469.45,564202940.29,2052335533.45,-15.1073975771,303413251.72,,823466091.07,-10.7677071457,40.1233656802,1228869442.38,,,,,,,,
1209,688244,永信至诚,,,,,,,,,,,,2026-04-29,20260331,balance,120407338.2,309670583.24,14641456.0,1069541779.79,-6.0533257624,84321291.24,,124201109.48,-9.4259681493,11.6125533221,945340670.31,,,,,,,,
1212,688226,威腾电气,,,,,,,,,,,,2026-04-29,20260331,balance,464901505.41,1784824695.09,430611404.45,5420593024.78,11.5069729379,548951301.24,,3572274498.2,16.7610794411,65.9019129802,1848318526.58,,,,,,,,
1213,688222,成都先导,,,,,,,,,,,,2026-04-29,20260331,balance,630508195.95,87446139.89,49385568.72,2012703010.21,11.2506555821,52532129.84,,468235046.74,31.7533182824,23.2639909795,1544467963.47,,,,,,,,
1214,688210,统联精密,,,,,,,,,,,,2026-04-29,20260331,balance,1213141713.81,235276460.22,189572896.0,3191075060.72,47.1492210182,196918296.7,,1851295439.94,110.9941934973,58.0147882677,1339779620.78,,,,,,,,
1217,688191,智洋创新,,,,,,,,,,,,2026-04-29,20260331,balance,165990553.97,625818399.67,297270480.82,1802273488.77,16.2384292084,412615607.81,,923752377.99,37.7550028825,51.2548391654,878521110.78,,,,,,,,
1222,688167,炬光科技,,,,,,,,,,,,2026-04-29,20260331,balance,646762814.82,205781291.44,301492334.29,2997122661.47,2.4792797257,51185901.03,,760903682.47,-7.21463413,25.387805853,2236218979.0,,,,,,,,
1223,688162,巨一科技,,,,,,,,,,,,2026-04-29,20260331,balance,1316718133.15,921115341.71,3565397319.3,8400001390.39,9.6494560845,1765124054.94,,5978071232.37,12.816875903,71.1675028912,2421930158.02,,,,,,,,
1225,688143,长盈通,,,,,,,,,,,,2026-04-29,20260331,balance,262245658.02,449078045.08,134654774.37,1930352050.68,27.4030344795,123126070.99,,563828524.26,74.2698908216,29.2085852454,1366523526.42,,,,,,,,
1227,688136,科兴制药,,,,,,,,,,,,2026-04-29,20260331,balance,614042865.54,587787670.18,155356712.67,3490438002.03,9.290696348,189325928.29,679658.44,1761788022.2,15.4653867256,50.4746974785,1728649979.83,,,,,,,,
1228,688135,利扬芯片,,,,,,,,,,,,2026-04-29,20260331,balance,265666841.33,192219249.85,17452018.94,2672224957.43,4.2014952198,176482128.2,,1068814099.58,-25.6518096381,39.9971602918,1603410857.85,,,,,,,,
1233,688108,赛诺医疗,,,,,,,,,,,,2026-04-29,20260331,balance,375981013.25,27968373.69,93409872.06,1327558076.79,3.2881143645,31155793.34,,263387008.12,-31.324103192,19.8399612586,1064171068.67,,,,,,,,
1240,688095,福昕软件,,,,,,,,,,,,2026-04-29,20260331,balance,1129076695.45,192415657.79,213347173.94,3807063948.93,6.4003938115,31149501.89,,958583578.96,20.0967690302,25.1790774155,2848480369.97,,,,,,,,
1245,688049,炬芯科技,,,,,,,,,,,,2026-04-29,20260331,balance,877322471.22,79489479.45,361074391.59,2345130551.14,9.4810255035,69810325.73,15682.35,251119794.8,13.919427451,10.708137109,2094010756.34,,,,,,,,
1247,688039,当虹科技,,,,,,,,,,,,2026-04-29,20260331,balance,98595238.88,248713941.29,56934518.5,1432196428.27,-1.4117492752,134694413.08,1003592.07,400742217.38,32.352322201,27.9809535529,1031454210.89,,,,,,,,
1249,688028,沃尔德,,,,,,,,,,,,2026-04-29,20260331,balance,239070619.72,194056369.53,324457604.39,2341514239.93,5.3878558525,71109984.21,,320773665.96,26.0188475157,13.6994112822,2020740573.97,,,,,,,,
1253,605580,恒盛能源,,,,,,,,,,,,2026-04-29,20260331,balance,82414745.36,150117905.7,107112088.49,2273363151.34,3.1986659183,143804114.41,947050.57,1029604055.74,-2.5788643466,45.289906944,1243759095.6,,,,,,,,
1254,605577,龙版传媒,,,,,,,,,,,,2026-04-29,20260331,balance,2217074581.4,391293273.01,141111089.43,5934572618.41,1.6189008955,424724257.37,24516226.64,1906396982.38,-5.2213770619,32.123576624,4028175636.03,,,,,,,,
1255,605398,新炬网络,,,,,,,,,,,,2026-04-29,20260331,balance,660112885.26,59787565.57,40829922.35,1191617304.86,2.9428167732,62244549.56,,152665507.91,18.003060336,12.8116222622,1038951796.95,,,,,,,,
1256,605389,长龄液压,,,,,,,,,,,,2026-04-29,20260331,balance,448747369.53,332304130.93,189759803.9,2469861622.05,1.7136676712,5439730.01,3061180.58,260476808.8,7.2076283191,10.5462106247,2209384813.25,,,,,,,,
