stock_code,stock_name,index_code,index_name,exchange,in_date,source,download_date,指数英文名称,成分券英文名称,exchange_en
003015,日久光电,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Jiangsu Rijiu Optoelectronics Jointstock Co., Ltd.",Shenzhen Stock Exchange
003016,欣贺股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"XIN HEE CO.,LTD.",Shenzhen Stock Exchange
003019,宸展光电,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"TES Touch Embedded Solutions (Xiamen) Co., Ltd.",Shenzhen Stock Exchange
003020,立方制药,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Hefei Lifeon Pharmaceutical Co., Ltd.",Shenzhen Stock Exchange
003025,思进智能,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Sijin Intelligent Forming Machinery Co., Ltd.",Shenzhen Stock Exchange
003026,中晶科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Zhejiang MTCN Technology Co.,Ltd.",Shenzhen Stock Exchange
003028,振邦智能,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Genbyte Technology Inc.,Shenzhen Stock Exchange
003029,吉大正元,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Jilin University Zhengyuan Information Technologies Co.,Ltd.",Shenzhen Stock Exchange
003033,征和工业,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Qingdao CHOHO Industrial Co., Ltd.",Shenzhen Stock Exchange
003036,泰坦股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Zhejiang Taitan Co.,Ltd.",Shenzhen Stock Exchange
003037,三和管桩,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"GUANGDONG SANHE PILE CO., LTD.",Shenzhen Stock Exchange
003038,鑫铂股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Anhui Xinbo Aluminum Co., Ltd.",Shenzhen Stock Exchange
003040,楚天龙,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Chutian Dragon Co., Ltd.",Shenzhen Stock Exchange
003041,真爱美家,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Zhejiang Truelove Vogue Co., Ltd.",Shenzhen Stock Exchange
003043,华亚智能,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Suzhou Huaya Intelligence Technology Co., Ltd.",Shenzhen Stock Exchange
300004,南风股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,NanFeng Ventilator Co Ltd,Shenzhen Stock Exchange
300005,探路者,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Beijing Toread Outdoor Products Co Ltd,Shenzhen Stock Exchange
300011,鼎汉技术,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Beijing Dinghan Technology Group Co.,Ltd.",Shenzhen Stock Exchange
300016,北陆药业,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Beijing Beilu Pharmaceutical Co Ltd,Shenzhen Stock Exchange
300018,中元股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Wuhan Zhongyuan Huadian Science & Technology Co Ltd,Shenzhen Stock Exchange
300019,硅宝科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Chengdu Guibao Science & Technology Co Ltd,Shenzhen Stock Exchange
300021,大禹节水,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Gansu DAYU Water-Saving Group Co.,Ltd",Shenzhen Stock Exchange
300022,吉峰科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Gifore Agricultural Science & Technology Service Co., Ltd.",Shenzhen Stock Exchange
300025,华星创业,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Hangzhou Huaxing Chuangye Communication Technology Co Ltd,Shenzhen Stock Exchange
300032,金龙机电,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Jinlong Machinery & Electronic Co Ltd,Shenzhen Stock Exchange
300039,上海凯宝,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Shanghai Kaibao Pharmaceutical Co Ltd,Shenzhen Stock Exchange
300040,九洲集团,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Harbin Jiuzhou Group Co.,Ltd.",Shenzhen Stock Exchange
300041,回天新材,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Hubei Huitian New Materials Co., Ltd.",Shenzhen Stock Exchange
300042,朗科科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Netac Technology Co Ltd,Shenzhen Stock Exchange
300043,星辉娱乐,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Rastar Group,Shenzhen Stock Exchange
300046,台基股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Hubei Tech Semiconductors Co Ltd,Shenzhen Stock Exchange
300048,合康新能,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Hiconics Eco-energy Technology Co., Ltd.",Shenzhen Stock Exchange
300050,世纪鼎利,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Dingli Communications Co Ltd,Shenzhen Stock Exchange
300053,航宇微,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Zhuhai Aerospace Microchips Science & Technology Co., Ltd.",Shenzhen Stock Exchange
300055,万邦达,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Beijing WBD New Materials Group Co., Ltd.",Shenzhen Stock Exchange
300056,中创环保,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Xiamen Zhongchuang Environmental Technology Co., Ltd",Shenzhen Stock Exchange
300057,万顺新材,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shantou Wanshun New Material Group Co., Ltd.",Shenzhen Stock Exchange
300061,旗天科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"QITIAN Technology Group Co., Ltd.",Shenzhen Stock Exchange
300062,中能电气,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"CEEPOWER CO.,LTD.",Shenzhen Stock Exchange
300063,天龙集团,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Guangdong Sky Dragon Printing Ink Group Co Ltd,Shenzhen Stock Exchange
300066,三川智慧,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Sanchuan Wisdom Technology Co., Ltd",Shenzhen Stock Exchange
300067,安诺其,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shanghai Anoky Group Co., Ltd",Shenzhen Stock Exchange
300071,福石控股,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,FS Development Investment Holdings,Shenzhen Stock Exchange
300086,康芝药业,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"HONZ PHARMACEUTICAL CO., LTD.",Shenzhen Stock Exchange
300092,科新机电,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Sichuan Kexin Mechanical and Electrical Equipment Co Ltd,Shenzhen Stock Exchange
300094,国联水产,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Zhanjiang Guolian Aquatic Products Co Ltd,Shenzhen Stock Exchange
300095,华伍股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Jiangxi Huawu Brake Co Ltd,Shenzhen Stock Exchange
300099,尤洛卡,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Uroica Precision Information Engineering Co.,Ltd",Shenzhen Stock Exchange
300105,龙源技术,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Yantai Longyuan Power Technology Co Ltd,Shenzhen Stock Exchange
300107,建新股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Hebei Jianxin Chemical Co Ltd,Shenzhen Stock Exchange
300110,华仁药业,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Huaren Pharmaceutical Co.,Ltd",Shenzhen Stock Exchange
300111,向日葵,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Zhejiang Sunflower Great Health Co., Ltd.",Shenzhen Stock Exchange
300112,万讯自控,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Shenzhen Maxonic Automation Control Co Ltd,Shenzhen Stock Exchange
300120,经纬辉开,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Tianjin Jingwei Huikai Optoelectronic CO.,Ltd.",Shenzhen Stock Exchange
300121,阳谷华泰,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Shandong Yanggu Huatai Chemical Co Ltd,Shenzhen Stock Exchange
300129,泰胜风能,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"TSP Wind Power Group Co., Ltd.",Shenzhen Stock Exchange
300132,青松股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Fujian Green Pine Co Ltd,Shenzhen Stock Exchange
300135,宝利国际,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Jiangsu Baoli International Investment Co., Ltd.",Shenzhen Stock Exchange
300138,晨光生物,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Chenguang Biotech Group Co Ltd,Shenzhen Stock Exchange
300139,晓程科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Beijing XIAOCHENG Technology Stock Co., Ltd",Shenzhen Stock Exchange
300143,盈康生命,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"INKON Life Technology Co., Ltd.",Shenzhen Stock Exchange
300145,南方泵业,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Nanfang Pump Industry Co., Ltd.",Shenzhen Stock Exchange
300148,天舟文化,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Tangel Culture Co., Ltd.",Shenzhen Stock Exchange
300149,睿智医药,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"ChemPartner PharmaTech Co., Ltd.",Shenzhen Stock Exchange
300150,世纪瑞尔,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Beijing Century Real Technology Co Ltd,Shenzhen Stock Exchange
300153,科泰电源,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Shanghai Cooltech Power Co Ltd,Shenzhen Stock Exchange
300154,瑞凌股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Shenzhen Riland Industry Co Ltd,Shenzhen Stock Exchange
300160,秀强股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Jiangsu Xiuqiang Glasswork Co Ltd,Shenzhen Stock Exchange
300161,华中数控,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Wuhan Huazhong Numerical Control Co Ltd,Shenzhen Stock Exchange
300162,雷曼光电,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Ledman Optoelectronic Co.,Ltd.",Shenzhen Stock Exchange
300164,通源石油,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Tong Oil Tools Co Ltd,Shenzhen Stock Exchange
300172,中电环保,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Cec Environmental Protection Co.,Ltd.",Shenzhen Stock Exchange
300174,元力股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Fujian Yuanli Active Carbon Co Ltd,Shenzhen Stock Exchange
300176,鸿特科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"GuangDong HongTeo Technology Co.,Ltd.",Shenzhen Stock Exchange
300179,四方达,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,SF Diamond Co Ltd,Shenzhen Stock Exchange
300189,神农种业,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Hainan Shennong Seed Industry Technology Co.,Ltd.",Shenzhen Stock Exchange
300192,科德教育,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"SUZHOU KINGSWOOD EDUCATION TECHNOLOGY CO.,LTD.",Shenzhen Stock Exchange
300193,佳士科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Shenzhen Jasic Technology Co Ltd,Shenzhen Stock Exchange
300194,福安药业,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Fuan Pharmaceutical (Group) co.,Ltd.",Shenzhen Stock Exchange
300195,长荣股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Masterwork Group Co., Ltd.",Shenzhen Stock Exchange
300196,长海股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Jiangsu Changhai Composite Materials Co Ltd,Shenzhen Stock Exchange
300200,高盟新材,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Beijing Comens New Materials Co Ltd,Shenzhen Stock Exchange
300201,海伦哲,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Xuzhou Handler Special Vehicle Co Ltd,Shenzhen Stock Exchange
300203,聚光科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Focused Photonics (Hangzhou),Inc.",Shenzhen Stock Exchange
300206,理邦仪器,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Edan Instruments, Inc.",Shenzhen Stock Exchange
300210,森远股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Anshan Senyuan Road & Bridge Co Ltd,Shenzhen Stock Exchange
300213,佳讯飞鸿,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Beijing Jiaxun Feihong Electrical Co Ltd,Shenzhen Stock Exchange
300215,电科院,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Suzhou Electrical Apparatus Science Academy Co Ltd,Shenzhen Stock Exchange
300217,东方电热,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Zhenjiang Dongfang Electric Heating Technology Co Ltd,Shenzhen Stock Exchange
300218,安利股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Anhui ANLI Artificial Leather Co Ltd,Shenzhen Stock Exchange
300219,鸿利智汇,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Hongli Zhihui Group Co.,Ltd.",Shenzhen Stock Exchange
300221,银禧科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Guangdong Silver Age Sci & Tech Co Ltd,Shenzhen Stock Exchange
300222,科大智能,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"CSG Smart Science and Technology Co., Ltd.",Shenzhen Stock Exchange
300227,光韵达,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Shenzhen Sunshine Laser & Electronics Technology Co Ltd,Shenzhen Stock Exchange
300228,富瑞特装,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Zhangjiagang Furui Special Equipment Co Ltd,Shenzhen Stock Exchange
300230,永利股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Shanghai Yongli Belting Co Ltd,Shenzhen Stock Exchange
300231,银信科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Beijing Trust & Far Technology Co Ltd,Shenzhen Stock Exchange
300235,方直科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Shenzhen Kingsun Science & Technology Co Ltd,Shenzhen Stock Exchange
300238,冠昊生物,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Grandhope Biotech Co Ltd,Shenzhen Stock Exchange
300239,东宝生物,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Baotou Dongbao Bio-Tech Co Ltd,Shenzhen Stock Exchange
300240,飞力达,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Jiangsu Feiliks International Logistics Inc,Shenzhen Stock Exchange
300241,瑞丰光电,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Shenzhen Refond Optoelectronics Co Ltd,Shenzhen Stock Exchange
300247,融捷健康,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Youngy Health Co., Ltd.",Shenzhen Stock Exchange
300248,新开普,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Newcapec Electronics Co., Ltd.",Shenzhen Stock Exchange
300249,依米康,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Yimikang Tech. Group. Co.,Ltd.",Shenzhen Stock Exchange
300250,初灵信息,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Hangzhou CNCR-IT Co Ltd,Shenzhen Stock Exchange
300252,金信诺,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Kingsignal Technology Co Ltd,Shenzhen Stock Exchange
300258,精锻科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Jiangsu Pacific Precision Forging Co Ltd,Shenzhen Stock Exchange
300263,隆华科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Longhua Technology Group (Luoyang) Co.,Ltd.",Shenzhen Stock Exchange
300264,佳创视讯,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Avit Ltd,Shenzhen Stock Exchange
300265,通光线缆,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Jiangsu Tongguang Electronic Wire and Cable Co Ltd,Shenzhen Stock Exchange
