序号,stock_code,stock_name,资产-货币资金,资产-应收账款,资产-存货,total_assets,资产-总资产同比,负债-应付账款,负债-预收账款,total_liabilities,负债-总负债同比,asset_liability_ratio,equity,announcement_date,report_date_param
4754,300092,科新机电,431457398.91,406890805.14,363789046.33,2208125768.58,-0.3881894699,95440035.88,,548789991.75,2.5200407662,24.853203543,1659335776.83,2026-04-23,20260331
4757,300061,旗天科技,177130741.13,594433014.19,1268336.56,1166148369.52,-14.0923440426,18136423.83,,684652595.96,-12.9180195326,58.7105906808,481495773.56,2026-04-23,20260331
4759,300048,合康新能,889432818.89,1296116044.37,918617804.34,5497586619.72,15.042726526,1986951204.95,,3610982409.97,21.1678385062,65.6830471214,1886604209.75,2026-04-23,20260331
4760,300046,台基股份,226082177.19,128414249.25,152642174.04,1291032351.29,4.2863752343,86385949.25,,126159097.65,17.8179458622,9.7719547867,1164873253.64,2026-04-23,20260331
4763,300022,吉峰科技,752625219.75,263390011.1,832118850.18,2344996945.13,5.820275891,294362926.13,,1512116176.55,12.1348766749,64.4826501668,832880768.58,2026-04-23,20260331
4767,003000,劲仔食品,272562367.79,42421610.42,315691119.5,2206217427.99,7.657387055,184038702.3,,721832306.11,32.0676246456,32.7180946425,1484385121.88,2026-04-23,20260331
4773,002793,罗欣药业,798454156.71,323063898.84,347329059.97,3569126643.96,-12.6419373802,309958125.4,,2393933709.8,-8.4129848775,67.073375327,1175192934.16,2026-04-23,20260331
4775,002632,道明光学,393783014.93,274938837.7,361206571.91,2934979830.1,-10.5527359625,144838627.23,896456.44,710115648.96,-35.8089171568,24.194907293,2224864181.14,2026-04-23,20260331
4776,002606,大连电瓷,767531005.49,501026823.48,679475183.05,3126847359.8,10.7626495703,223034969.34,,1155759496.17,6.4158108136,36.9624533333,1971087863.63,2026-04-23,20260331
4780,002331,皖通科技,814987008.19,1013894132.86,277684860.03,3120148305.81,1.8237190671,560403739.48,,1556824724.4,26.3848698871,49.8958566008,1563323581.41,2026-04-23,20260331
4782,002293,罗莱生活,438387552.19,247079562.22,1122479757.46,6162376338.27,2.687594832,460601625.96,,1804906728.3,7.5816592832,29.2891350548,4357469609.97,2026-04-23,20260331
4789,002165,红宝丽,1030698817.15,692214118.73,489488894.84,5831028233.26,7.442239017,463252200.45,,3828768374.76,13.5972528297,65.661976269,2002259858.5,2026-04-23,20260331
4791,001328,登康口腔,113381302.35,36122990.64,187249346.77,2098560658.08,3.034335159,149833770.19,,525175182.99,-2.5888744412,25.025494544,1573385475.09,2026-04-23,20260331
4792,001314,亿道信息,547721113.64,602261012.37,1516005081.52,4250041892.6,43.4650151734,693124426.47,,2110584821.23,134.4500822721,49.6603298171,2139457071.37,2026-04-23,20260331
4793,001258,立新能源,907523625.74,2266934215.21,,19309442470.55,23.1068727389,2052106640.91,,14716872229.1,15.1824092462,76.2159355535,4592570241.45,2026-04-23,20260331
4794,000989,九芝堂,580259223.24,598760957.09,839512611.37,5731918753.25,6.378974466,145490579.3,,1438416987.44,9.1049331616,25.0948600174,4293501765.81,2026-04-23,20260331
4795,000920,沃顿科技,917252965.29,262979022.16,242903241.38,2879938833.12,5.1528671726,215317293.82,2276370.94,683227827.96,4.119697611,23.7236923265,2196711005.16,2026-04-23,20260331
4797,000862,银星能源,44850645.69,2530635328.76,45352049.93,8723713744.61,-7.2646833547,79624266.45,,4292788976.45,-14.3175466899,49.2082741608,4430924768.16,2026-04-23,20260331
4801,000558,天府文旅,197539995.54,138481806.33,263793676.69,2652961286.02,9.391877771,126147811.66,2942959.31,1399765841.3,24.2484901211,52.7623923001,1253195444.72,2026-04-23,20260331
4802,000409,云鼎科技,731447269.4,956605193.08,269076719.99,2756602525.69,4.938735368,521563775.88,873041.16,846512618.02,1.2102582706,30.7085482993,1910089907.67,2026-04-23,20260331
4806,688719,爱科赛博,308371254.05,444613946.31,548278342.04,2435487298.92,5.7673344235,356130718.8,,753240729.07,22.4235917034,30.9277215038,1682246569.85,2026-04-22,20260331
4809,688513,苑东生物,326009384.37,177990706.74,246660479.19,3777444553.56,9.1480310694,70683900.87,,691487370.28,-0.9165565745,18.305692128,3085957183.28,2026-04-22,20260331
4810,688378,奥来德,552650951.74,183632835.92,290586781.37,2758484152.94,24.820366882,141731868.12,,701919145.54,48.5317487251,25.4458284559,2056565007.4,2026-04-22,20260331
4811,688359,三孚新科,82441757.18,305294931.04,178230247.83,1404218778.74,2.6881263427,118368384.17,,659333019.24,11.5449359629,46.9537246775,744885759.5,2026-04-22,20260331
4815,688230,芯导科技,91375510.86,36623567.57,51614623.47,2307867668.97,-1.2359331965,44841226.02,,57981162.63,21.0859577602,2.5123261359,2249886506.34,2026-04-22,20260331
4817,688186,广大特材,961699204.19,1479650339.76,2615761938.65,12520371853.26,8.8736808264,1654372928.48,3032.0,7382771458.16,-3.0435096426,58.9660718123,5137600395.1,2026-04-22,20260331
4819,688080,映翰通,823968611.8,116528532.87,185752250.32,1380089674.71,6.6753918186,79295964.81,,200438284.6,-10.7535715084,14.5235696109,1179651390.11,2026-04-22,20260331
4820,605368,蓝天燃气,635665791.51,162947842.2,241124807.48,5912906140.39,-5.9091255638,176528550.87,,2474292839.86,0.5610585676,41.8456302385,3438613300.53,2026-04-22,20260331
4823,603897,长城科技,1331653090.06,2807256968.44,1017210226.66,7069802634.84,6.9185454055,587969882.26,,4534067045.95,13.3895072059,64.1328659389,2535735588.89,2026-04-22,20260331
4827,603848,好太太,180146452.38,73163509.68,102982512.33,3544337669.43,6.1571466634,185453680.86,,541362107.57,16.3319694293,15.2739992084,3002975561.86,2026-04-22,20260331
4828,603686,福龙马,614211491.1,2935243992.24,311797646.38,7268540157.85,9.5476429179,1238351154.72,571505.5,3358441712.96,18.9291242976,46.20517518,3910098444.89,2026-04-22,20260331
4830,603618,杭电股份,1183306236.02,3634786614.14,2014663894.08,10846799890.4,4.6786187513,674880470.33,899224.44,8058840260.53,11.809648313,74.2969386543,2787959629.87,2026-04-22,20260331
4834,603380,易德龙,461977123.76,371247771.87,704803009.06,2434100581.74,4.1826105356,577399154.01,,803993843.87,3.9663660025,33.0304281549,1630106737.87,2026-04-22,20260331
4835,603209,兴通股份,825897075.57,168805167.3,77428582.74,5985314725.47,28.4271357295,437164642.26,,2190510367.34,21.9754469729,36.5980816016,3794804358.13,2026-04-22,20260331
4836,603186,华正新材,464977047.09,1879433294.29,596276335.58,6652133310.94,3.0942603604,1211318327.72,,4290409366.32,-13.0896843627,64.4967436125,2361723944.62,2026-04-22,20260331
4837,603181,皇马科技,534857811.4,380048262.13,171727787.19,4541084716.85,15.9996706694,176470214.88,,927279800.97,32.6163982021,20.419786434,3613804915.88,2026-04-22,20260331
4838,603086,先达股份,769088390.66,510717086.29,1059758170.36,4212887508.7,5.4805664949,331030746.74,,2081683044.6,4.2693326259,49.4122627367,2131204464.1,2026-04-22,20260331
4846,600792,云煤能源,447442190.54,750598402.49,256164818.45,8479766928.32,-8.3518453158,3333101981.77,4577995.82,5979781354.33,-4.3555183387,70.51822774,2499985573.99,2026-04-22,20260331
4849,600638,新黄浦,7857309060.65,30996307.16,836186421.84,20771705646.75,9.4926527949,191571661.72,19489590.83,15824262931.46,11.8696846714,76.1818177119,4947442715.29,2026-04-22,20260331
4861,301629,矽电股份,241531016.61,150216804.35,331288574.82,1413833587.23,-2.9465250571,59831389.5,,232179464.12,-13.0518058139,16.4219796599,1181654123.11,2026-04-22,20260331
4863,301319,唯特偶,184425308.49,547379751.62,183385613.98,1701623896.58,18.4246466755,69674437.78,,484425747.87,79.1096941498,28.468438228,1217198148.71,2026-04-22,20260331
4865,301099,雅创电子,481995200.0,2078663417.57,1101419760.76,5274111719.78,37.3938371885,695898983.52,,3528491526.71,62.9897642593,66.9021005656,1745620193.07,2026-04-22,20260331
4867,300890,翔丰华,152712105.49,1219592592.68,585908341.57,5354323490.41,16.1885979349,459653152.68,,2989919346.28,26.9873586008,55.8412160124,2364404144.13,2026-04-22,20260331
4870,300858,科拓生物,209112403.69,78749012.25,38303180.4,2027309024.32,4.9298813637,85707577.97,,169529642.41,39.6227241578,8.362299007,1857779381.91,2026-04-22,20260331
4871,300796,贝斯美,517029326.44,195950976.44,216283677.22,3260556095.62,2.158252207,152270334.44,,1498408175.62,6.7140141575,45.9556017954,1762147920.0,2026-04-22,20260331
4874,300698,万马科技,78022540.63,560405376.52,84568541.34,1141701771.86,1.2385985137,166828267.94,0.0,606453964.83,-5.3274581057,53.1184219713,535247807.03,2026-04-22,20260331
4875,300694,蠡湖股份,173773669.91,345951685.69,414729681.37,1981995171.16,-1.1347844473,165149425.16,0.0,467004031.36,-24.0549224251,23.5623193313,1514991139.8,2026-04-22,20260331
4876,300667,必创科技,392383765.86,133927704.26,255763137.69,1381391178.45,-3.261301543,85824473.82,,341399691.65,15.1186534912,24.7141937038,1039991486.8,2026-04-22,20260331
4880,300578,会畅科技,313711272.92,98931128.82,68505616.7,1294914779.14,-2.498249958,59531151.16,,141933250.5,-0.5240362556,10.960817869,1152981528.64,2026-04-22,20260331
4881,300553,集智股份,283686076.24,91444985.55,172284593.94,1362761643.66,0.2630393294,64645525.29,,505523387.4,-3.5766943526,37.0955104109,857238256.26,2026-04-22,20260331
4882,300546,雄帝科技,484017517.13,235111086.82,166277383.26,1411691466.17,7.6509167397,102299637.91,0.0,289649836.18,29.677975788,20.5179278278,1122041629.99,2026-04-22,20260331
4883,300508,维宏股份,38927703.74,104575101.33,87854384.62,1150170577.33,23.5831007185,72790174.8,,297910218.95,112.3140139059,25.9013945255,852260358.38,2026-04-22,20260331
4892,300200,高盟新材,267951096.1,379213817.98,170481887.24,2495145566.06,7.8599142054,183477072.59,,819167081.79,23.911947117,32.830432538,1675978484.27,2026-04-22,20260331
4896,002991,甘源食品,422426359.33,99571901.29,191403254.16,2163340266.1,-0.6919848081,89112697.79,,384613057.39,-6.3800081174,17.7786667875,1778727208.71,2026-04-22,20260331
4897,002983,芯瑞达,76941033.58,407665642.01,152252571.33,2062216363.95,0.9954147703,313530553.65,,586916788.72,2.2936283525,28.4604854748,1475299575.23,2026-04-22,20260331
4900,002846,英联股份,268094066.72,314138183.09,380740041.55,3830679579.6,8.0661303648,285324046.48,,2379455676.77,11.915585595,62.1157585051,1451223902.83,2026-04-22,20260331
4902,002772,众兴菌业,1858071463.38,36966180.07,1602841520.67,7725000804.66,20.9565897197,153219129.97,,4087155556.6,34.5555129071,52.9081570339,3637845248.06,2026-04-22,20260331
4903,002735,王子新材,299294948.07,944936073.66,365964252.82,3196596965.97,-2.7738762847,667052621.33,904132.04,1487409075.08,6.9871330968,46.5310169194,1709187890.89,2026-04-22,20260331
4906,002549,凯美特气,658021545.3,76692012.27,60619666.11,2900164410.17,1.6750177322,119653774.66,,824587956.69,-0.3565091422,28.4324555463,2075576453.48,2026-04-22,20260331
4909,002391,长青股份,344697185.51,1013550663.22,1409777829.21,9143369177.67,-3.0092732663,650636837.68,,4861904988.1,-6.5134552315,53.1741078548,4281464189.57,2026-04-22,20260331
4911,002298,中电鑫龙,550076850.88,862193882.83,410622459.25,4186680289.83,-21.2550409416,771570901.22,32541712.54,2173441078.98,-31.1811070728,51.9132326454,2013239210.85,2026-04-22,20260331
4914,002169,智光电气,596384862.75,1659734230.39,1128636758.37,10456386694.91,15.5617786184,2003528453.96,0.0,7337441896.65,19.9862879361,70.1718682633,3118944798.26,2026-04-22,20260331
4915,002167,东方锆业,256301009.82,246168293.73,346388255.8,2178805783.3,-17.7742145049,137692902.82,,399426558.63,-56.5688402579,18.3323617778,1779379224.67,2026-04-22,20260331
4916,002162,悦心健康,181924751.84,97858183.89,130575847.22,1920396069.65,-6.9749751053,117944620.15,0.0,1079448183.49,-12.1767854727,56.2096642745,840947886.16,2026-04-22,20260331
4917,002108,沧州明珠,531500134.93,861435692.61,411579776.29,8367859242.61,7.361411036,392669083.34,,3328302866.71,25.0479987033,39.7748428865,5039556375.9,2026-04-22,20260331
4919,002066,瑞泰科技,344573050.78,1180443646.65,1159198582.04,4963244908.6,0.6410810042,1183138831.74,,3601327962.09,4.6938661595,72.5599487515,1361916946.51,2026-04-22,20260331
4925,000521,长虹美菱,8338028742.77,3312303034.47,2289976556.03,23220391491.36,-10.1887519126,6145464523.71,914368.71,16702863468.0,-12.9462941995,71.9318770927,6517528023.36,2026-04-22,20260331
4927,688799,华纳药厂,188260468.18,175121588.06,390969970.83,3240175184.02,31.1359465348,162124254.12,9494790.18,1164344421.13,95.3229416538,35.934613254,2075830762.89,2026-04-21,20260331
4935,688369,致远互联,519956728.44,294078075.57,45945876.55,1394784030.25,-6.1027246337,194894739.55,,626343844.74,27.674977267,44.9061525767,768440185.51,2026-04-21,20260331
4939,688168,安博通,128789007.96,428306676.61,79597142.91,1418535493.32,-6.513037871,83875522.68,329727.99,416264116.35,-2.6505362978,29.3446387708,1002271376.97,2026-04-21,20260331
4945,605338,巴比食品,90611429.6,90095005.32,71782221.44,2892001875.23,1.7786534828,116869290.19,,482413776.89,-7.7380150991,16.6809634884,2409588098.34,2026-04-21,20260331
4946,605188,国光连锁,400467824.8,16270606.05,252151412.13,2778709068.33,0.3051199114,200914338.22,12118946.67,1554487853.66,-4.4746152092,55.942807089,1224221214.67,2026-04-21,20260331
4947,605179,一鸣食品,449975479.25,195226621.33,134151213.51,2812526423.52,0.0749933826,311018047.0,235830.7,1661484817.26,-2.3268650762,59.0744607185,1151041606.26,2026-04-21,20260331
4949,603466,风语筑,1251099306.38,1054729355.46,448014894.79,4365714130.89,-7.7451976196,656600660.72,177461.82,2248876281.75,-9.3203200816,51.5122203224,2116837849.14,2026-04-21,20260331
4950,603319,美湖股份,441618797.12,664265299.19,568847695.45,4216278030.03,5.8980104404,546032995.0,,1724244922.4,11.4056469195,40.894953087,2492033107.63,2026-04-21,20260331
4955,603081,大丰实业,760050464.28,1474479536.78,251216540.99,7579013702.44,-2.0476692978,1005733156.96,,4347749928.73,-3.4281272435,57.3656428056,3231263773.71,2026-04-21,20260331
4967,600510,黑牡丹,1746855880.48,8873221282.77,7457357548.79,27176633009.82,-4.3554720399,964160433.48,9512612.33,16045238410.32,-7.0937438899,59.0405676984,11131394599.5,2026-04-21,20260331
4973,600203,福日电子,2009738125.74,2630996516.75,1529780030.83,8989068184.41,15.9012983868,1535605128.66,,7256843686.09,19.7586272535,80.7296544783,1732224498.32,2026-04-21,20260331
4978,301608,博实结,375804038.39,255187778.59,347996811.86,2928260937.94,14.3858148996,343923460.93,,703985262.6,37.9733824239,24.0410700248,2224275675.34,2026-04-21,20260331
4979,301598,博科测试,723614341.14,123299124.67,691193000.13,2114136453.53,13.4242954111,117585611.47,0.0,1107655420.69,28.1270871995,52.3928064738,1006481032.84,2026-04-21,20260331
4981,301581,黄山谷捷,156844516.34,179165563.75,129274302.97,1169349057.13,0.2156724813,110520566.37,,135259767.61,14.4607420884,11.5670993862,1034089289.52,2026-04-21,20260331
4982,301421,波长光电,233134854.62,98678421.77,193267885.94,1388405357.7,-0.1536915272,99211217.42,0.0,182184241.05,-9.8754269474,13.121833623,1206221116.65,2026-04-21,20260331
4983,301399,英特科技,440067391.48,187682371.91,102742339.87,1490363314.03,-0.7283121358,48615586.14,30312.08,170664904.49,2.4522701559,11.4512282263,1319698409.54,2026-04-21,20260331
4989,301082,久盛电气,263882030.41,1857252793.43,301359780.57,3369623667.8,-6.6789029679,234168948.55,,2336834707.6,-9.8663557861,69.3500205952,1032788960.2,2026-04-21,20260331
4990,301080,百普赛斯,783607030.9,113256150.95,272088087.54,2987145887.07,5.4939345088,19690817.88,,285223043.83,32.2667722326,9.5483466363,2701922843.24,2026-04-21,20260331
4993,300927,江天化学,412775323.52,161138824.77,180710389.7,2290736477.86,17.0677202767,215167235.15,,1306498539.22,31.6641375761,57.0339954791,984237938.64,2026-04-21,20260331
4994,300908,仲景食品,93945546.34,111130966.72,305888948.13,2109423724.38,3.5329738798,136963470.93,,257456089.32,-3.1262817526,12.205043792,1851967635.06,2026-04-21,20260331
4995,300880,迦南智能,476670263.1,340265277.37,80824905.05,1643512939.07,4.0620547637,279203488.02,,510233969.07,12.7944372449,31.0453271733,1133278970.0,2026-04-21,20260331
4997,300801,泰和科技,462106679.81,354955520.87,191917632.56,3132256900.66,-3.5276508423,100501635.15,,546180012.61,-30.9109177836,17.4372674379,2586076888.05,2026-04-21,20260331
4999,300690,双一科技,292194905.98,459964947.85,322691306.89,2080362057.71,5.2038961575,206058276.7,1575.01,458621892.08,-3.1387111965,22.0452920866,1621740165.63,2026-04-21,20260331
5002,300523,辰安科技,591078738.94,1701758583.73,264048949.35,3932229496.43,-5.8284887452,1372594511.0,,2707426323.34,-1.2751371701,68.8521950664,1224803173.09,2026-04-21,20260331
5004,300515,三德科技,133667910.22,204435772.13,286636910.01,1471583604.15,18.796394165,93757298.94,,491449393.99,26.5949162825,33.3959547119,980134210.16,2026-04-21,20260331
5005,300503,昊志机电,208154309.29,891771031.5,610694311.97,3511081227.42,25.2752477815,403196012.03,,2022048897.74,27.5430156032,57.590490415,1489032329.68,2026-04-21,20260331
5006,300435,中泰股份,303278446.95,575031167.88,377567770.87,4592820826.39,3.6187095667,276410665.85,,1064271917.27,-17.2044938595,23.172511132,3528548909.12,2026-04-21,20260331
5009,300354,东华测试,116267137.96,333081442.32,189546841.73,979145107.85,11.1411694472,33088544.62,,91007312.38,-5.0015155122,9.2945684608,888137795.47,2026-04-21,20260331
5010,300258,精锻科技,1458102827.23,345151013.76,692733755.62,7553455444.21,4.6825145351,377598415.35,,2843920381.24,-8.2804364313,37.6505878964,4709535062.97,2026-04-21,20260331
