序号,stock_code,stock_name,net_profit,net_profit_yoy,revenue,revenue_yoy,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,operating_profit,total_profit,announcement_date,report_date_param
3264,000541,佛山照明,26142891.26,-59.63,2096453494.71,-2.2676879961,1767027613.86,78314856.71,111548805.11,6497113.71,2099977688.02,8942531.21,9926122.43,2026-04-28,20260331
3267,000526,学大教育,90670563.47,22.9,950601790.07,10.0637819975,641958940.29,58536462.47,120366731.34,14125768.22,846217820.8,112040554.25,111553511.77,2026-04-28,20260331
3269,000524,岭南控股,32865719.89,23.63,1019364762.58,10.4490562125,819434193.51,78632237.89,76746446.86,1558756.52,988937352.37,36690394.75,37389357.49,2026-04-28,20260331
3270,000523,红棉股份,47476754.18,298.36,509053215.42,-1.139599175,439062750.8,33201695.78,21005543.36,4988507.16,501178114.77,33401935.23,60350008.15,2026-04-28,20260331
3272,000428,华天酒店,-62487029.24,1.42,119669115.25,0.5359696261,117289563.52,4628159.73,41185665.61,24167675.3,196632431.97,-80445373.67,-77409244.21,2026-04-28,20260331
3274,000421,南京公用,72387247.57,119.93,2541479718.32,24.4019144066,2213793225.59,108171226.72,52257985.27,13066899.05,2401937968.76,171152698.61,172277287.34,2026-04-28,20260331
3276,000407,胜利股份,35991880.71,31.14,1012663976.75,-10.7427278855,889519170.39,18836904.52,38718131.96,10148607.91,962546693.2,70556239.58,70128324.09,2026-04-28,20260331
3278,000068,华控赛格,-18165235.54,-4.59,48393895.23,-64.4104064669,42472627.63,719984.43,19088645.59,-1232679.86,64438721.77,-13710674.05,-13814864.41,2026-04-28,20260331
3285,000025,特力A,33276880.54,-2.78,180492862.07,-45.0553040691,116845495.96,1752034.76,13141869.27,797141.72,137743971.89,43462445.42,45563549.24,2026-04-28,20260331
3291,688662,富信科技,7386489.63,5.06,116988096.77,4.3280290638,82807791.74,4198983.85,9326360.53,2110317.34,106264902.73,9907140.84,9642025.59,2026-04-27,20260331
3294,688138,清溢光电,55693659.32,7.64,330375766.52,10.6652383072,227030668.86,5810408.42,16797730.82,2383280.82,270343680.68,64444275.33,64438414.03,2026-04-27,20260331
3296,605218,伟时电子,-25604643.65,-287.3,536506656.58,16.8452079445,501147021.45,6454335.73,23238010.5,9794102.7,570291198.72,-30399551.67,-30376722.52,2026-04-27,20260331
3299,603648,畅联股份,33267059.97,4.96,366841021.06,5.296104402,285532156.26,3026981.63,25481003.4,2741207.97,327341720.48,41152169.2,41168236.51,2026-04-27,20260331
3301,603439,三力制药,44411545.94,5.88,381730286.64,-6.5736402274,107775843.37,184913299.04,22326775.73,4452984.47,327451779.8,51498552.29,51426005.24,2026-04-27,20260331
3311,600592,龙溪股份,-242549.54,-100.81,298570903.82,-26.9279427262,175894689.85,8481433.67,21830512.25,875397.25,236816647.46,-4007632.2,-4087028.98,2026-04-27,20260331
3315,301613,新铝时代,57754412.05,9.7,875979430.96,39.0904169369,727602740.56,6606708.11,22117828.25,6198413.93,786935716.42,75233013.06,75198887.23,2026-04-27,20260331
3316,301607,富特科技,76954718.01,291.32,1049772167.22,107.4020039802,868513250.85,18795705.64,30846319.98,1176316.46,996874497.66,76263275.01,76020487.98,2026-04-27,20260331
3317,301603,乔锋智能,105874514.63,41.98,725136557.67,51.7572911885,502534667.14,35754817.79,26784456.14,237154.05,591406594.46,122526182.99,122683026.1,2026-04-27,20260331
3318,301591,肯特股份,16818687.75,-22.13,120325653.37,5.7973065593,74891933.94,6203162.43,9345842.39,362323.51,98062594.86,19434538.16,19489813.39,2026-04-27,20260331
3319,301566,达利凯普,53944919.45,4.75,114832631.05,13.8761955876,37178753.88,4550867.22,8252083.16,-1854564.42,54415549.91,62847780.86,62859233.27,2026-04-27,20260331
3321,301533,威马农机,8098630.33,-16.13,197050153.81,10.0572538505,159616460.83,10258693.04,6626326.89,5398703.65,190082138.99,8245986.69,8250490.68,2026-04-27,20260331
3323,301389,隆扬电子,26920892.45,-12.24,166791962.04,127.3033123577,84431319.18,13116304.27,20749944.48,1553121.82,135223330.79,38527441.6,38361705.25,2026-04-27,20260331
3324,301379,天山电子,19705281.51,-45.01,424596229.98,7.5978274826,354534990.82,15929819.61,13807156.37,2095991.65,404651675.08,22329576.18,20534472.71,2026-04-27,20260331
3326,301369,联动科技,3414378.44,229.55,93809635.08,44.5636611946,41015930.12,13235822.06,9376075.74,-56729.63,94710796.35,3771917.29,3804797.51,2026-04-27,20260331
3327,301331,恩威医药,12504732.32,-23.31,175328944.36,-10.7738431507,77688967.0,65998687.9,16727582.78,340691.54,163762300.69,14090150.86,13882903.43,2026-04-27,20260331
3328,301311,昆船智能,-25390804.9,-61.19,322017872.82,-31.1635572922,305234472.49,5917894.66,17023036.8,2082674.28,348496274.03,-24639931.54,-24577740.22,2026-04-27,20260331
3329,301310,鑫宏业,36952839.6,7.33,1089620714.31,44.2805241322,976953851.77,6247463.22,10708909.21,7136351.1,1042508633.21,40422473.31,40455865.72,2026-04-27,20260331
3331,301282,金禄电子,8912555.22,-42.64,546153471.59,33.3195753166,475931408.61,9067912.82,20627673.4,6205064.43,538377341.99,4469302.64,4386359.6,2026-04-27,20260331
3332,301225,恒勃股份,26595320.11,-19.55,291338909.87,35.1686386294,224495181.54,4666575.53,19883134.57,2602147.7,268703467.33,27120248.76,27422886.69,2026-04-27,20260331
3334,301221,光庭信息,-3510681.86,-114.61,162631085.66,21.6688735228,105790450.87,11225071.35,24849210.2,6763682.79,168739792.48,-3012065.6,-3001325.7,2026-04-27,20260331
3335,301213,观想科技,6985189.37,515.7,29428501.63,69.7401062677,9241294.02,1140832.54,9222364.36,-1571769.66,24960081.32,7627192.57,7195592.58,2026-04-27,20260331
3336,301208,中亦科技,6457841.49,-41.22,211400667.59,35.1647317741,155418257.7,19231426.35,17851244.54,-2280143.28,203928462.9,8052326.69,8001406.56,2026-04-27,20260331
3339,301187,欧圣电气,11117918.07,-81.93,674138177.42,28.2093007336,461259477.76,77256780.23,28734601.06,66962590.5,659432938.71,12458469.33,12448482.01,2026-04-27,20260331
3340,301186,超达装备,15955245.17,-35.99,197936907.99,25.4286203294,135121966.06,5693194.39,16864575.52,7987294.31,180763026.24,18509127.59,18441438.37,2026-04-27,20260331
3341,301183,东田微,28065377.13,39.64,206168366.33,32.1530991212,153115575.4,1252383.53,8398471.28,-407464.92,172146634.79,31317216.5,31413847.09,2026-04-27,20260331
3343,301172,君逸数码,2230917.65,22.7,61992368.46,184.799431599,46429761.05,4065928.0,6661716.35,-1669619.0,61854540.33,5164781.27,4915795.71,2026-04-27,20260331
3344,301128,强瑞技术,14692894.14,22.84,515938891.9,62.9248498019,350189020.75,14371348.57,31634975.62,7235824.46,450225919.17,32228271.65,31539368.59,2026-04-27,20260331
3345,301121,紫建电子,-4355219.04,-279.13,333039110.53,42.6282789516,248280408.19,11336100.54,17943674.05,9594429.18,335548986.88,1280302.09,1352812.78,2026-04-27,20260331
3346,301110,青木科技,42120500.07,320.53,343303888.38,25.0738641625,155672743.11,100994404.82,34655744.07,1759647.51,306807285.54,51112438.0,50956746.97,2026-04-27,20260331
3352,301041,金百泽,-178958.88,92.63,176179183.18,15.6959637263,139846066.81,8778853.42,14821952.2,2641408.05,178905089.42,-1051904.81,-508758.97,2026-04-27,20260331
3354,301021,英诺激光,11521754.6,267.41,115165035.78,35.4451624682,58581626.56,8602497.13,13854997.96,292804.6,104549420.81,12918084.64,12916660.21,2026-04-27,20260331
3355,301013,利和兴,3223960.9,166.14,139788769.36,116.9829034111,112375265.28,4909854.01,12120411.15,4076908.91,143234860.29,1057298.61,1047781.17,2026-04-27,20260331
3357,301009,可靠股份,1879779.06,-89.89,291301069.93,3.9691229961,221824174.44,33690583.44,13639547.64,7592813.56,290973349.95,3309759.22,3358734.92,2026-04-27,20260331
3359,300963,中洲特材,19223300.17,48.77,266337862.21,26.7906775783,208749695.44,8071899.57,7897728.52,3694327.66,243608886.13,21101115.03,22537293.46,2026-04-27,20260331
3361,300952,恒辉安防,6548168.96,-75.87,269879041.08,-4.1459656629,214938592.3,9480714.75,14899385.68,12933216.39,269944913.66,6389136.56,6357922.24,2026-04-27,20260331
3362,300950,德固特,5416085.01,-77.12,124629693.81,-0.0580025308,88746773.72,1802222.4,13554243.98,3359044.7,116462473.63,5505114.97,5531484.39,2026-04-27,20260331
3364,300941,创识科技,227353.33,-92.5,44444788.79,28.9922834618,29283751.75,4691466.39,5667933.75,53570.51,50193372.62,217805.29,217065.36,2026-04-27,20260331
3365,300930,屹通新材,18296427.64,33.73,253177184.95,62.5249491008,217241109.98,1037396.19,5463680.93,3317646.44,236081307.96,20293782.28,20293782.62,2026-04-27,20260331
3367,300905,宝丽迪,35165779.2,30.75,347674043.29,13.0182389599,274354982.07,4034442.16,14611712.99,451360.87,307135502.9,44505490.87,44463047.09,2026-04-27,20260331
3371,300843,胜蓝股份,36061152.31,19.63,491875184.37,46.0906195296,375288649.89,13553832.57,25131009.56,11175948.95,450630980.53,38486539.35,38069196.51,2026-04-27,20260331
3372,300840,酷特智能,12406915.99,-19.38,162197955.13,4.2801378853,93152110.37,25246112.41,19390850.28,374274.2,148240751.43,13721822.84,13687511.31,2026-04-27,20260331
3373,300835,龙磁科技,27586971.75,-3.11,334561858.45,30.4332943939,251485175.42,11236805.61,20640193.64,5453058.25,308341473.23,29124952.14,29650067.82,2026-04-27,20260331
3374,300822,贝仕达克,22060594.48,108.53,177699506.25,-17.9184205821,137902601.2,5802072.13,16925548.36,-4868358.91,169424104.91,22480417.94,22484725.38,2026-04-27,20260331
3375,300819,聚杰微纤,10395825.34,-29.33,118437111.84,-5.5085412992,81714097.86,3958752.93,11182138.78,316125.18,105323006.11,13947077.43,13449274.07,2026-04-27,20260331
3376,300806,斯迪克,15228053.71,57.96,757186573.83,12.8821698796,582843240.61,22861959.32,47971736.29,28106083.5,755284075.79,12555843.66,12649390.73,2026-04-27,20260331
3377,300798,锦鸡股份,-15912336.48,-122.83,328110321.5,25.4493251835,302450794.09,5537597.64,15946962.23,5031928.44,341631334.07,-14165037.52,-14154010.99,2026-04-27,20260331
3378,300797,钢研纳克,23584078.9,46.66,269649953.85,23.0918715011,144220613.69,35724168.17,38664454.03,1997795.56,263431567.92,23949955.12,23937348.95,2026-04-27,20260331
3379,300795,米奥会展,-24686405.38,32.9,39341660.31,127.8396501568,22893659.83,36155523.64,10295709.26,-2036568.7,71774563.82,-28813609.86,-28916711.27,2026-04-27,20260331
3380,300792,壹网壹创,31388697.96,20.74,213021384.54,-14.0750081006,143706513.18,22099745.58,18467791.91,-5999145.76,183296490.65,35761539.82,35582178.92,2026-04-27,20260331
3381,300786,国林科技,4830761.27,179.05,134160175.48,16.8047415951,110396098.9,6724541.51,10732415.09,1827028.67,135963541.59,6777478.26,6395670.87,2026-04-27,20260331
3384,300730,科创信息,-12675025.31,50.66,14537383.26,-5.2657037516,12403435.9,6866925.14,6987445.04,1762859.9,32725164.47,-11033919.05,-11429930.11,2026-04-27,20260331
3385,300729,乐歌股份,806512.12,-98.44,1496165889.48,-3.1179047137,1068585079.67,249991751.06,58602599.64,66988878.62,1510738337.26,1833711.91,1365101.94,2026-04-27,20260331
3387,300709,精研科技,-49720278.04,-184.18,571995360.67,21.9154063552,468905821.79,12148813.18,55130764.21,-2548967.64,607593832.09,-50422953.91,-50336887.5,2026-04-27,20260331
3388,300700,岱勒新材,2464183.89,107.7,120538107.95,19.5041480467,90532324.48,2958252.8,9183209.49,3988716.8,114809809.25,3531754.25,3522682.96,2026-04-27,20260331
3394,300648,星云股份,-16040647.21,-298.79,239644493.96,4.8583831788,157613130.8,25146019.67,18391794.33,4659020.15,242753760.26,-10763010.6,-10754301.95,2026-04-27,20260331
3396,300504,天邑股份,22889103.66,198.36,359749692.44,8.7238614969,287303079.18,11041136.57,13047531.57,-1764765.93,327760743.22,26835220.53,27010436.87,2026-04-27,20260331
3398,300486,东杰智能,8881392.97,114.76,320174581.91,23.3768598161,280768904.3,3349885.65,23126025.29,2767135.0,319599980.39,11751958.25,11430029.23,2026-04-27,20260331
3402,300453,三鑫医疗,68356641.86,27.23,408868947.98,13.3929774554,257144688.58,18820321.21,27578366.44,1739978.18,327089393.18,87246749.85,87349209.48,2026-04-27,20260331
3403,300448,浩云科技,1366250.77,122.49,43805110.61,-27.8297257622,28893984.59,7453966.45,11759545.04,-6967498.01,47666685.03,-1024921.8,-97557.21,2026-04-27,20260331
3404,300440,运达科技,-15617345.32,-32.29,46684720.41,-45.8159613315,24910241.98,10241198.84,23999435.05,144792.23,79681143.35,-20747697.11,-18298096.28,2026-04-27,20260331
3406,300403,汉宇集团,33270518.66,-40.13,253848499.62,-9.6672423101,170643838.15,6864599.96,13323940.43,10963125.53,213988776.36,39986034.11,39510146.44,2026-04-27,20260331
3407,300374,中铁装配,-33397917.92,-6.1,328617202.12,25.7535234914,325377665.73,6359465.2,29961883.5,8183380.76,381551831.79,-42258804.0,-42241103.89,2026-04-27,20260331
3408,300351,永贵电器,-21742403.16,-193.46,473998701.03,6.2957806503,379143278.33,29760644.15,33735337.04,3830742.76,492835901.84,-20201795.45,-20210749.98,2026-04-27,20260331
3409,300350,华鹏飞,-6850272.48,-38.74,162965816.54,106.9799586107,151308318.03,1445165.76,12324839.57,724010.79,167863526.33,-6894625.1,-6940797.82,2026-04-27,20260331
3410,300340,科恒股份,-21436420.18,-1026.51,370751671.02,-10.9744162871,322742597.57,4318821.02,23648446.13,13516583.94,384187103.93,-38613203.92,-38778122.15,2026-04-27,20260331
3411,300291,百纳千成,13383468.78,1725.11,504483164.99,635.2770899107,430857584.06,40066088.89,16368828.01,723720.14,488340210.3,7625254.45,9812232.93,2026-04-27,20260331
3413,300279,和晶科技,10285566.17,-73.19,391254755.2,-14.9283291184,333414329.4,5978553.28,16468118.8,4716230.74,383189826.78,11210195.92,11200841.15,2026-04-27,20260331
3414,300277,汽轮科技,84880055.35,105.5,1303584864.4,18.1897924053,960875596.46,55773540.81,142707891.65,-5847608.46,1248559669.08,161358129.75,160621349.03,2026-04-27,20260331
3417,300194,福安药业,54916269.3,-20.47,407493108.61,-12.8689130839,242140742.5,48830310.08,47953125.1,2503238.92,375586377.91,59206542.3,58911815.04,2026-04-27,20260331
3419,300174,元力股份,41642390.61,-11.1,469462869.75,8.2112965317,353243634.36,10445820.56,41667005.43,-4102112.21,435018815.91,43165837.14,43269887.81,2026-04-27,20260331
3422,300153,科泰电源,20342175.8,46.8,616265449.56,69.8374020739,522566036.11,5754312.47,21453093.26,2449977.54,567509578.53,30543814.36,30565690.62,2026-04-27,20260331
3423,300145,南方泵业,80859380.01,21.16,1133378192.89,7.484925548,774372670.05,114735741.8,101933895.41,-494009.77,1048448897.52,100392846.52,101351442.26,2026-04-27,20260331
3425,300135,宝利国际,8810434.91,172.01,349455233.46,52.0852927904,346309134.06,1251138.34,9910246.59,2291023.29,361676212.82,22711491.55,22634496.47,2026-04-27,20260331
3427,300111,向日葵,-5215010.14,-3882.5,54561953.0,-24.4620414914,41336681.57,3626486.83,9588828.65,-1156381.07,56245130.88,-3935968.75,-4191106.77,2026-04-27,20260331
3430,003038,鑫铂股份,-7938622.31,-122.78,2021810790.39,2.0479297622,1934081110.2,7214260.75,56110365.33,34929745.87,2080530915.18,-31362122.99,-11975954.58,2026-04-27,20260331
3431,003009,中天火箭,4736854.45,127.06,152189105.63,76.4093976398,121989579.59,5187627.73,12650330.99,828037.0,155254046.82,3305303.5,3033057.64,2026-04-27,20260331
3432,002988,豪美新材,39774464.31,-3.85,1889345648.45,12.8752944169,1700133675.39,29546121.27,34203797.26,20703896.2,1854221007.27,45800844.61,47665042.9,2026-04-27,20260331
3433,002976,瑞玛精密,-13807527.37,-206.91,362468274.76,-19.0338023475,291443115.46,8045725.85,38189817.2,6897869.47,377170767.85,-22627594.96,-22632350.74,2026-04-27,20260331
3435,002969,嘉美包装,66939643.6,432.41,857361273.13,42.3075803482,710996496.42,7776748.47,36791944.87,2303239.13,767848230.56,88983405.64,89170124.83,2026-04-27,20260331
3436,002952,亚世光电,8930998.3,100.28,236025888.32,21.1990698675,193904090.97,4492097.48,5238215.76,3559934.15,213648616.12,10372495.62,10219096.71,2026-04-27,20260331
3438,002915,中欣氟材,-4991587.67,-260.22,310810908.72,-12.6307861785,267027529.46,2951526.84,20787175.69,12909420.81,317551533.3,-4509742.2,-4960103.8,2026-04-27,20260331
3440,002888,惠威科技,-2301713.13,-683.38,48293725.55,-14.3703570641,33865001.38,6058746.21,6957079.73,-178912.9,51262949.48,-3083569.21,-3057963.87,2026-04-27,20260331
3442,002877,智能自控,6075259.97,12.09,197238691.48,7.129122007,143187719.92,15438055.86,15086855.28,4342157.61,190693537.77,7028158.85,6791120.64,2026-04-27,20260331
3443,002845,同兴达,-42578233.17,-3.39,2191659347.7,4.3199851002,2013372839.82,21228060.69,97264610.3,38293211.82,2243023164.6,-50788291.39,-50871757.01,2026-04-27,20260331
3445,002810,山东赫达,102706933.58,127.38,596643044.19,27.7801494276,403798178.66,8018559.95,17004677.95,19258209.21,472885693.18,126269623.15,126234906.41,2026-04-27,20260331
3447,002796,世嘉科技,-23491827.61,-24.98,192708903.8,8.0446718068,179915059.48,1647522.27,12963464.59,3478177.74,211714855.55,-23769426.07,-23864547.45,2026-04-27,20260331
3448,002769,普路通,3729274.12,-87.9,63211730.75,-69.9962757659,47857076.31,1279413.73,17903076.05,3809584.84,71964564.23,8999042.67,9045538.71,2026-04-27,20260331
3451,002707,众信旅游,9893728.95,-47.82,1265379422.61,8.5762363533,1095744536.41,113040745.48,35860435.47,3017007.24,1248562244.76,17965698.45,17757144.25,2026-04-27,20260331
3452,002703,浙江世宝,41867949.76,-14.09,752846305.28,4.8815694689,592608758.3,17467033.86,36264217.32,976261.15,703991467.54,45893809.23,45691992.22,2026-04-27,20260331
3456,002587,奥拓电子,15215303.28,11.85,250417846.92,35.6223106455,168762302.0,25773661.5,14978003.42,4913088.19,231098056.36,16768911.34,16671962.04,2026-04-27,20260331
3457,002578,闽发铝业,10535219.45,410.96,360008812.47,20.2649340314,330822378.36,4470683.86,10189188.77,3430021.69,360705008.39,12352789.39,12499850.24,2026-04-27,20260331
3458,002562,兄弟科技,35224677.34,68.47,986890581.03,7.4000995826,796324460.78,11018401.99,47486166.05,19642022.74,913068955.21,44775800.62,43727766.65,2026-04-27,20260331
3469,002246,北化股份,72320174.85,145.09,519900774.74,17.1807300769,332433712.94,17740074.26,59304225.52,4104214.54,433961159.06,83493928.92,83545823.5,2026-04-27,20260331
3473,002210,飞马国际,11603043.65,1610.33,66500216.89,21.6529472686,43735034.18,426725.41,155341.0,1667831.6,52693548.46,14832003.74,14441873.08,2026-04-27,20260331
3478,002115,三维通信,21609028.32,1540.24,4820194036.44,110.5122486501,4646581773.74,36812766.22,33179884.5,17640772.84,4768677911.32,48224433.03,48145361.24,2026-04-27,20260331
