序号,stock_code,stock_name,net_cash_flow,净现金流-同比增长,operating_cash_flow,经营性现金流-净现金流占比,investing_cash_flow,投资性现金流-净现金流占比,financing_cash_flow,融资性现金流-净现金流占比,announcement_date,report_date_param
562,600822,上海物贸,33704411.08,143.791066226,7704068.9,22.8577466662,-1837662.97,-5.4522921811,27838011.1,82.5945631684,2026-04-30,20260331
565,600814,杭州解百,-297645945.89,5.6144596081,13216857.65,4.4404628494,-278036985.0,-93.4119845539,-32825818.54,-11.0284782955,2026-04-30,20260331
568,600807,济高发展,-53878172.82,-115.3651947221,-40163503.18,-74.5450357312,-6030865.15,-11.1935220412,-7782200.05,-14.4440682426,2026-04-30,20260331
569,600805,悦达投资,1605359.74,100.7755418341,32419823.79,2019.474076882,-25500778.84,-1588.4775358824,-5172570.33,-322.2063068556,2026-04-30,20260331
574,600793,宜宾纸业,-54633929.12,-131.4865818146,-59904647.81,-109.6473359594,-17250355.5,-31.574436944,23356337.97,42.7506100077,2026-04-30,20260331
583,600756,浪潮软件,-257672728.59,-35.9401572197,-225719419.9,-87.5992663776,-1077272.34,-0.4180777477,-30876036.35,-11.9826558747,2026-04-30,20260331
594,600727,鲁北化工,-163138343.44,-210.0669789034,14554978.61,8.9218624531,-307532265.24,-188.510106671,130735629.77,80.1378921799,2026-04-30,20260331
595,600722,金牛化工,-1889500.55,-143.5483096608,-3154250.31,-166.9356650889,1133208.91,59.973992069,131540.85,6.9616730199,2026-04-30,20260331
599,600713,南京医药,-1133759836.29,7.5427864032,-5194501075.37,-458.165910372,-37431157.81,-3.3015067752,4098172396.89,361.4674171472,2026-04-30,20260331
601,600706,曲江文旅,-43980687.75,-184.0198474242,-35328066.32,-80.326316225,14717154.92,33.4627666663,-23369776.35,-53.1364504413,2026-04-30,20260331
609,600684,珠江股份,-239036576.27,-89.183496805,-202087296.99,-84.5424161203,-30944531.95,-12.945521741,-6004747.33,-2.5120621386,2026-04-30,20260331
615,600658,电子城,-229886557.09,-96.4911036893,-124040795.41,-53.9573940208,-87409973.61,-38.0230904827,-18435026.16,-8.0191840677,2026-04-30,20260331
617,600650,锦江在线,-62753738.36,-60.1890166803,-28920420.9,-46.0855745901,-31004504.21,-49.4066250398,-2828813.25,-4.50780037,2026-04-30,20260331
627,600628,新世界,393461246.44,41.6422405053,45046650.22,11.4488150047,351184457.71,89.255158135,-2771665.87,-0.7044317312,2026-04-30,20260331
628,600626,申达股份,64576388.72,121.084392372,126008297.62,195.130604417,-58849937.72,-91.1322836202,-692906.92,-1.0730035137,2026-04-30,20260331
630,600622,光大嘉宝,69904633.83,232.973929939,-77858063.7,-111.3775431388,-42658.24,-0.0610234797,148579757.66,212.5463642673,2026-04-30,20260331
631,600620,天宸股份,-51801602.59,36.9751163286,-173147432.71,-334.2511120369,5761417.55,11.1220836073,116306429.74,224.5228408483,2026-04-30,20260331
633,600617,国新能源,227162193.24,-62.508620201,510205329.09,224.5995787472,-248322913.78,-109.3152475058,-34720320.61,-15.2843746201,2026-04-30,20260331
634,600616,金枫酒业,-88755636.15,-480.9709358096,-66162088.92,-74.5440985947,-21812797.69,-24.5762394775,-780749.54,-0.8796619278,2026-04-30,20260331
636,600609,金杯汽车,-3150795.91,-101.8777600906,65451417.22,2077.2978983586,-66583088.45,-2113.2148940107,-2019124.68,-64.0830043479,2026-04-30,20260331
647,600576,祥源文旅,-35195462.46,-118.5211841455,46173760.25,131.1923669208,-81502718.57,-231.5716654175,133495.86,0.3792984967,2026-04-30,20260331
648,600571,信雅达,-19962025.07,67.4737152697,-221631784.54,-1110.2670383531,208026939.11,1042.1134047298,-5347661.28,-26.789172247,2026-04-30,20260331
650,600569,安阳钢铁,-154822462.51,-175.1595248406,-1061228249.66,-685.4485017582,-176378597.03,-113.9231311597,1082791923.78,699.376502754,2026-04-30,20260331
656,600551,时代出版,-211509809.06,57.0919390472,-320223545.09,-151.3989098251,111771554.25,52.8446197114,-3636359.11,-1.7192389923,2026-04-30,20260331
659,600540,新赛股份,292396156.39,-28.8242106539,1488842189.93,509.1866487958,205955549.01,70.4371601709,-1402401582.55,-479.6238089667,2026-04-30,20260331
661,600533,栖霞建设,-204094410.84,37.1545518388,-147743712.65,-72.3898866421,40138956.24,19.6668571544,-96489654.43,-47.2769705123,2026-04-30,20260331
663,600527,江南高纤,28339326.04,172.1815226468,87715004.24,309.5169028233,-56585358.91,-199.6707996165,-1816513.76,-6.4098693012,2026-04-30,20260331
669,600505,西昌电力,67465493.38,64.1132567425,79551092.28,117.9137486358,-17752206.41,-26.3130165076,5666607.51,8.3992678718,2026-04-30,20260331
675,600477,杭萧钢构,56877305.48,-35.1787414256,229029065.94,402.6721449041,-23011455.01,-40.4580611121,-149059329.24,-262.0717138093,2026-04-30,20260331
677,600467,好当家,-9299943.25,65.1426438826,59626826.74,641.1525870333,-2405202.3,-25.8625481397,-66521567.69,-715.2900388935,2026-04-30,20260331
685,600425,青松建化,33928233.32,147.1857532786,71774926.28,211.549259294,-13911463.46,-41.0026166962,-23935229.5,-70.5466425978,2026-04-30,20260331
691,600405,动力源,-5356780.94,-103.8648706674,-22745853.54,-424.617952363,-1950227.88,-36.4067133199,20925069.03,390.6276785326,2026-04-30,20260331
694,600396,华电辽能,117194786.97,1050.5164446384,298767070.79,254.9320481861,-314068390.78,-267.988362708,132496106.96,113.0563145218,2026-04-30,20260331
697,600386,北巴传媒,-122658573.07,13.3512387756,-82123371.52,-66.9528182699,-15100206.6,-12.3107633018,-25434994.95,-20.7364184283,2026-04-30,20260331
699,600382,广东明珠,108422733.96,240.6424364886,83043983.22,76.5927773511,-535958.17,-0.4943226853,25914708.91,23.9015453342,2026-04-30,20260331
707,600359,新农开发,68854313.17,-26.4880058572,52587926.04,76.3756453574,-11902390.52,-17.2863397687,28168777.65,40.9106944113,2026-04-30,20260331
710,600354,敦煌种业,1771754.4,102.9113203773,30801697.1,1738.4857122409,-4574100.56,-258.1678679618,-24455842.14,-1380.3178442791,2026-04-30,20260331
713,600345,长江通信,-283687650.2,-158.9325482975,-192064342.19,-67.702750562,-88969883.41,-31.3619163003,-2653424.6,-0.9353331377,2026-04-30,20260331
722,600313,农发种业,-586836856.32,-191.2383606591,-112947009.27,-19.246747721,-548875541.65,-93.5311979367,74985694.6,12.7779456577,2026-04-30,20260331
727,600300,维维股份,-73615515.44,-303.7604336417,71288788.13,96.8393520088,-15830383.23,-21.5041396306,-129073920.34,-175.3352123782,2026-04-30,20260331
731,600288,大恒科技,123232650.48,685.0165184024,-51795730.09,-42.0308496882,151143496.83,122.6489053358,23904002.81,19.3974589663,2026-04-30,20260331
732,600284,浦东建设,-218493076.25,82.5003623708,-2085733217.74,-954.5992273703,1858915308.16,850.789114266,8324833.33,3.8101131042,2026-04-30,20260331
737,600261,阳光照明,-833407295.66,-15.5614843576,-26018410.41,-3.1219321628,-841529570.33,-100.9745864612,35743104.12,4.2887918436,2026-04-30,20260331
745,600230,沧州大化,-41534269.79,63.0045777104,35209092.49,84.7711845375,-445109.9,-1.0716690151,-75698211.65,-182.2548272372,2026-04-30,20260331
746,600229,城市传媒,-47688851.48,62.9220856603,-42675678.6,-89.4877466653,-420200.78,-0.8811300062,-4592972.1,-9.6311233285,2026-04-30,20260331
747,600222,太龙药业,-46826292.05,-120.9134510281,-197652637.58,-422.0975629865,96913020.78,206.9628333512,53913324.75,115.1347296353,2026-04-30,20260331
749,600218,全柴动力,-324187792.22,-254.1936091713,-149043342.63,-45.9743846643,-163682276.4,-50.4899568485,-11124262.39,-3.4314254444,2026-04-30,20260331
750,600215,派斯林,22067611.74,118.3047925432,87821225.35,397.9643397061,62374.68,0.2826526075,-65394725.01,-296.3380259744,2026-04-30,20260331
751,600212,绿能慧充,-11190967.13,74.6235752742,-50876098.86,-454.6175345616,-1656262.7,-14.7999961108,41706213.52,372.6774731399,2026-04-30,20260331
753,600195,中牧股份,-296643944.48,-7.6401270729,-308616537.61,-104.0360146744,-157147136.98,-52.9750024918,171445872.31,57.7951701022,2026-04-30,20260331
755,600191,华资实业,-24951650.23,-4.60988817,752043.27,3.0140021324,-22150702.93,-88.7745007878,-3544636.66,-14.2060209538,2026-04-30,20260331
762,600162,香江控股,169285405.39,267.9967977629,195767003.05,115.6431664023,1238036.08,0.7313306644,-27719633.74,-16.3744970667,2026-04-30,20260331
767,600152,维科技术,16034565.69,-85.7468168381,26969424.2,168.1955390711,-3858503.36,-24.0636599369,-6273689.74,-39.1260347258,2026-04-30,20260331
770,600138,中青旅,-237680472.18,-96.3270438439,-135540306.4,-57.0262694099,87804014.07,36.9420395646,-187886320.17,-79.0499608347,2026-04-30,20260331
775,600127,金健米业,-112863230.04,-358.8628807892,-179910953.08,-159.4061706512,-10823534.47,-9.5899563269,77871257.51,68.9961269781,2026-04-30,20260331
781,600108,亚盛集团,47336506.89,140.7801088412,-51357019.95,-108.4934722145,-81160730.25,-171.4548359865,179982402.08,380.2190189028,2026-04-30,20260331
784,600103,青山纸业,292704792.53,167.0752466442,62774383.5,21.4463121555,238898685.75,81.6176201575,-7323716.59,-2.5020829098,2026-04-30,20260331
788,600081,东风科技,-852556659.83,-175.0321587078,-144403063.55,-16.9376500535,-673936347.06,-79.0488631212,-33917691.2,-3.9783503898,2026-04-30,20260331
793,600071,凤凰光学,-11082475.15,-891.6758552824,3150219.97,28.4252382916,-9009832.0,-81.2980122044,-3808526.89,-34.3653095401,2026-04-30,20260331
794,600067,冠城新材,15665296.09,-92.9885974253,-248575280.77,-1586.7895464081,-24488732.42,-156.3247338531,290800766.52,1856.3375045661,2026-04-30,20260331
798,600054,黄山旅游,-63561701.64,89.4779630358,59127640.39,93.0240048086,-59225292.69,-93.1776386753,-63637309.89,-100.1189525265,2026-04-30,20260331
801,600035,楚天高速,462484535.98,259.7413890516,420737527.13,90.9733178945,-1118353679.27,-241.8142861577,1160068422.13,250.8339915997,2026-04-30,20260331
817,301152,天力锂能,1698166.51,104.9222039298,45082934.77,2654.8006043294,876566.53,51.6184087272,-44256103.32,-2606.110947271,2026-04-30,20260331
819,301076,新瀚新材,43469287.86,346.1451429007,783499.56,1.8024209702,44535670.3,102.4531858986,,,2026-04-30,20260331
826,300560,中富通,-884244.96,-102.5240175122,-58364742.6,-6600.5174177074,-5610516.23,-634.4979597056,63290413.32,7157.5656275157,2026-04-30,20260331
827,300534,陇神戎发,-6720826.49,80.8922235022,4002507.92,59.5538052642,-10033673.84,-149.292261226,-689660.57,-10.2615440382,2026-04-30,20260331
832,300227,光韵达,84814361.26,1267.2632886628,-123697043.68,-145.8444558709,-105615894.13,-124.525955936,315122162.25,371.5434008681,2026-04-30,20260331
834,300094,国联水产,23522930.3,-21.5816912203,106268296.73,451.7647052247,-4632690.69,-19.6943604854,-77031003.34,-327.4719703608,2026-04-30,20260331
839,003010,若羽臣,-23358593.44,-113.5569713812,-28536608.9,-122.1674968285,-2565912.51,-10.9848759369,14454993.36,61.8829785155,2026-04-30,20260331
841,002989,中天精装,74561112.69,203.6865573406,101074299.23,135.5590006418,-94435649.98,-126.6553657436,67922463.44,91.0963651017,2026-04-30,20260331
842,002981,朝阳科技,-48653467.88,-210.7049402431,24956669.27,51.2947388078,-38380734.27,-78.88591696,-34096650.0,-70.0806160089,2026-04-30,20260331
843,002959,小熊电器,321142646.79,-10.6342251045,259324752.73,80.7506431556,52981344.82,16.4977605278,13761766.64,4.2852504261,2026-04-30,20260331
844,002949,华阳国际,-19439023.51,-167.3906869977,-67133560.47,-345.3545927112,50222892.38,258.3611895637,-2266869.0,-11.6614345306,2026-04-30,20260331
847,002933,新兴装备,38392068.48,249.2581532149,70196015.22,182.8398885477,-27572783.54,-71.8189580079,-4231163.2,-11.0209305399,2026-04-30,20260331
850,002907,华森制药,21778345.81,113.6562263669,24476549.52,112.3893877595,-2391870.14,-10.9827907081,-240848.55,-1.1059083739,2026-04-30,20260331
851,002905,金逸影视,58334793.23,216.9297086641,45951552.47,78.7721185345,73267761.84,125.5987341056,-58662880.64,-100.5624214844,2026-04-30,20260331
855,002886,沃特股份,-4937346.95,-105.7495113039,34104305.28,690.7415181751,-18892599.4,-382.6467856386,-18932894.71,-383.4629184809,2026-04-30,20260331
856,002884,凌霄泵业,-47637447.5,-373.5263030211,-1385083.87,-2.9075526559,-46186102.28,-96.9533522551,,,2026-04-30,20260331
859,002878,元隆雅图,-126231133.02,-90.8425811437,26427340.3,20.9356754295,-30913119.62,-24.4892990187,-121403787.46,-96.1757884568,2026-04-30,20260331
861,002866,传艺科技,-82881129.58,49.725536037,58117975.33,70.1220840311,-203236185.81,-245.2140636112,72292747.93,87.2246171069,2026-04-30,20260331
865,002824,和胜股份,-33229679.01,-8046.074327677,231964696.74,698.064813296,-236175101.24,-710.7354277149,-28065691.08,-84.4597116679,2026-04-30,20260331
869,002785,万里石,-1092138.99,-137.6382432337,4416654.54,404.404071317,-6935891.37,-635.0740549973,2288617.84,209.5537162353,2026-04-30,20260331
877,002732,燕塘乳业,-21446721.03,71.6410134477,37919094.46,176.806022734,-58782807.63,-274.0876218223,-583007.86,-2.7184009117,2026-04-30,20260331
878,002725,跃岭股份,189909267.31,1080.4008333111,-1885308.0,-0.9927414426,85378718.89,44.9576369281,112275297.12,59.1204940708,2026-04-30,20260331
881,002692,远程股份,-298899347.3,4.3042131734,-423668876.63,-141.7429915646,-150533018.42,-50.3624446757,275303315.15,92.1056929822,2026-04-30,20260331
882,002682,龙洲股份,65856937.58,774.1683360181,64832671.19,98.4447099613,2124409.76,3.2257949399,-1100141.77,-1.6705024716,2026-04-30,20260331
885,002671,龙泉股份,-137494967.77,-35.4901789503,-16731494.69,-12.1688051289,-57155457.53,-41.5691268248,-63608015.55,-46.2620680463,2026-04-30,20260331
887,002666,德联集团,77344604.8,-68.1173060665,37124153.55,47.9983751239,-163570246.12,-211.482425365,207308597.67,268.0323963204,2026-04-30,20260331
888,002663,普邦股份,-11151553.61,95.2365272339,-149784657.8,-1343.173005649,130080007.19,1166.4743024986,8686571.03,77.8956128786,2026-04-30,20260331
889,002660,茂硕电源,65581893.11,281.5324612762,-63394719.5,-96.6649733543,129714461.65,197.7900537766,1854933.32,2.8284229565,2026-04-30,20260331
892,002645,华宏科技,261849811.9,318.1807157403,391280705.63,149.4294392617,-114222670.82,-43.6214446714,-14107119.29,-5.3874849814,2026-04-30,20260331
893,002644,佛慈制药,40750175.35,452.6180807216,55987570.87,137.3922207429,-1798162.19,-4.412648963,-13439233.33,-32.9795717799,2026-04-30,20260331
894,002640,跨境通,-194461379.56,-219.7440776077,-485203007.49,-249.5112441287,-360454.97,-0.1853606977,293399321.69,150.8779390303,2026-04-30,20260331
895,002631,德尔未来,-446713594.67,-16.7978652383,-95621271.92,-21.4054985254,-448379734.44,-100.3729771804,97287411.69,21.7784757059,2026-04-30,20260331
898,002628,成都路桥,22405016.52,139.738173951,16325144.08,72.8637895242,5720539.75,25.532405856,359332.69,1.6038046197,2026-04-30,20260331
900,002616,长青集团,154543470.95,-32.8399635379,-40806328.29,-26.4044336776,-62990322.11,-40.7589668608,258340121.35,167.1634005383,2026-04-30,20260331
901,002609,捷顺科技,-86195753.76,-135.0375664487,48844877.61,56.6673826486,-15374194.48,-17.8363710616,-119682235.76,-138.8493406453,2026-04-30,20260331
905,002599,盛通股份,-8896455.75,88.8192823351,-219300.1,-2.4650277162,-8910655.37,-100.1596098536,285275.55,3.2066202319,2026-04-30,20260331
915,002559,亚威股份,-64700472.77,-151.9622566171,4124755.39,6.3751549462,-9894077.89,-15.2921261104,-55883450.66,-86.3725538122,2026-04-30,20260331
916,002553,南方精工,-115489068.97,-511.3597492362,22849395.39,19.7848987734,-125969166.85,-109.074536641,-9561721.55,-8.2793303602,2026-04-30,20260331
919,002533,金杯电工,-1184967700.85,-15.1043801818,-2294576999.34,-193.6404678114,-234690995.6,-19.805687145,1346584441.39,113.6389152569,2026-04-30,20260331
921,002530,金财互联,-74402125.64,-6135.5246542638,-12696198.1,-17.0642948582,-61674848.97,-82.8939340637,776099.89,1.0431152112,2026-04-30,20260331
924,002510,天汽模,-206594845.0,-165.0385806739,27250151.95,13.1901412884,-3982406.7,-1.9276408857,-229028542.81,-110.8587887612,2026-04-30,20260331
926,002491,通鼎互联,25284199.63,155.5442079417,-17583176.31,-69.5421510956,-76692356.58,-303.32127456,119982457.82,474.5353207765,2026-04-30,20260331
929,002471,中超控股,-292235663.12,-4.3080772729,-503805611.2,-172.3970325255,-42488111.53,-14.5389892104,254153668.16,86.9687379858,2026-04-30,20260331
931,002467,二六三,-27815183.21,-136.1872345083,30611033.98,110.0515274298,2658581.81,9.5580237237,-57742177.46,-207.5922959919,2026-04-30,20260331
932,002462,嘉事堂,-259298330.24,-274.6213998045,-207742713.22,-80.1172583825,8521017.87,3.2861830858,-60076634.89,-23.1689247032,2026-04-30,20260331
934,002454,松芝股份,-550597463.78,-10.2739100842,-213918855.61,-38.8521323984,-329104556.68,-59.7722616484,-6761101.56,-1.2279572655,2026-04-30,20260331
936,002452,长高电气,796816564.86,465.1282960811,70816536.55,8.887432776,-20765977.28,-2.6061176682,746975414.45,93.7449655783,2026-04-30,20260331
937,002442,龙星科技,-28153723.42,-565.4502258842,-344063446.04,-1222.0886058559,26502757.99,94.1358895753,289354509.34,1027.7663988645,2026-04-30,20260331
942,002401,中远海科,-86950258.06,59.8783806056,-85807169.77,-98.6853537695,-935209.46,-1.0755683547,-212241.6,-0.2440954228,2026-04-30,20260331
944,002386,天原股份,-238150423.41,53.2006540718,-272253921.75,-114.3201502024,-270183744.76,-113.4508773452,305091347.5,128.1086731367,2026-04-30,20260331
945,002374,中锐股份,277164.22,101.437739935,-7793085.27,-2811.7212495899,-8143579.8,-2938.178600398,16500510.49,5953.3335471656,2026-04-30,20260331
948,002365,永安药业,22628025.13,120.8066625347,-1431776.27,-6.3274468796,25566387.23,112.9854995437,,,2026-04-30,20260331
949,002349,精华制药,-2212427.28,91.4303326199,36455008.57,1647.7381606866,-39822721.41,-1799.9561734748,2753212.0,124.4430506209,2026-04-30,20260331
952,002343,慈文传媒,-22194853.06,59.7872635663,-14681323.21,-66.1474224241,75736296.45,341.2336015258,-83255464.97,-375.1115844062,2026-04-30,20260331
958,002284,亚太股份,-192005433.67,-129.2711619615,-253083300.5,-131.8104887255,132878974.86,69.2058408557,-71648084.79,-37.3156547815,2026-04-30,20260331
959,002279,久其软件,-340413075.8,-282.804512783,-340402548.77,-99.9969075718,4709793.96,1.3835525997,-864375.6,-0.2539196234,2026-04-30,20260331
960,002277,友阿股份,-29118949.76,-587.8916574275,67490893.6,231.7765378088,871694.0,2.993562636,-97373849.26,-334.4002790711,2026-04-30,20260331
962,002269,美邦服饰,-135925497.53,-192.5598614717,39247720.51,28.8744357925,-101233279.55,-74.4770343972,-73939938.49,-54.3974013953,2026-04-30,20260331
963,002263,大东南,-6336970.31,97.1620207926,-18893579.66,-298.1484642619,-67680428.7,-1068.0250244063,80264472.5,1266.6064155822,2026-04-30,20260331
967,002238,天威视讯,-11414864.13,94.0215354392,8933640.56,78.2632229193,-19638428.48,-172.0425951316,-690809.18,-6.0518388317,2026-04-30,20260331
968,002235,安妮股份,148529814.15,816.8302750364,-47229439.85,-31.7979525661,204959254.0,137.9919951916,-9200000.0,-6.1940426255,2026-04-30,20260331
970,002218,拓日新能,22657091.41,-75.2984764939,28318325.98,124.9865901477,29240446.81,129.0564895594,-30015488.49,-132.4772361414,2026-04-30,20260331
977,002184,海得控制,-279053049.9,-55.6410119194,-229762374.13,-82.3364497225,-35155556.11,-12.598162293,-14124097.72,-5.0614382194,2026-04-30,20260331
